date,description,amount,transaction_type,category
2024-04-08,Hostinger Hosting,"₹4,959.75",debit,Utilities
2024-04-09,Apollo Pharmacy,"₹1,695.11",debit,Healthcare
2024-04-09,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-04-09,Netflix Subscription,₹269.24,debit,Subscriptions
2024-04-09,Ola Cab,₹135.13,debit,Transportation
2024-04-10,Swiggy Order,₹295.56,debit,Food & Dining
2024-04-10,Myntra Fashion,"₹3,993.10",debit,Shopping
2024-04-11,Canva Pro,₹499.00,debit,Subscriptions
2024-04-11,Course Sale Revenue,"₹10,980.93",credit,Income
2024-04-11,Ola Cab,₹476.89,debit,Transportation
2024-04-12,BookMyShow Tickets,₹791.20,debit,Entertainment
2024-04-12,Retainer Fee Credit,"₹41,771.79",credit,Income
2024-04-13,Hotstar Subscription,₹192.50,debit,Subscriptions
2024-04-17,Retainer Fee Credit,"₹35,925.53",credit,Income
2024-04-17,Co-working Space,"₹11,374.85",debit,Housing
2024-04-17,Swiggy Order,₹511.05,debit,Food & Dining
2024-04-17,Hostinger Hosting,"₹1,670.99",debit,Utilities
2024-04-17,Netflix Subscription,₹606.61,debit,Subscriptions
2024-04-18,Flipkart Order,"₹5,986.10",debit,Shopping
2024-04-18,Ola Cab,₹91.35,debit,Transportation
2024-04-18,BigBasket Groceries,"₹1,779.10",debit,Groceries
2024-04-21,Client Meeting Cab,₹708.12,debit,Transportation
2024-04-21,Netflix Subscription,₹152.40,debit,Subscriptions
2024-04-21,1mg Medicine Order,"₹1,354.64",debit,Healthcare
2024-04-22,Meesho Order,"₹1,707.83",debit,Shopping
2024-04-23,Tally Software,"₹9,000.00",debit,Subscriptions
2024-04-23,Client Meeting Cab,₹830.88,debit,Transportation
2024-04-26,Client Payment UPI,"₹76,834.41",credit,Income
2024-04-26,DMart Purchase,₹557.87,debit,Groceries
2024-04-28,Client Payment UPI,"₹63,534.64",credit,Income
2024-05-01,Royalty Credit,"₹15,697.17",credit,Income
2024-05-01,Ola Cab,₹123.74,debit,Transportation
2024-05-02,Co-working Space,"₹5,008.51",debit,Housing
2024-05-03,Meesho Order,"₹1,772.48",debit,Shopping
2024-05-03,DMart Purchase,₹966.74,debit,Groceries
2024-05-04,Tally Software,"₹9,000.00",debit,Subscriptions
2024-05-04,Uber Ride,₹371.88,debit,Transportation
2024-05-05,Invoice Software,"₹1,583.99",debit,Subscriptions
2024-05-05,Ajio Clothing,"₹2,144.97",debit,Shopping
2024-05-05,Ola Cab,₹339.29,debit,Transportation
2024-05-06,Spotify Premium,₹119.00,debit,Subscriptions
2024-05-06,Client Payment UPI,"₹127,303.79",credit,Income
2024-05-08,Refund Credit,₹825.18,credit,Income
2024-05-08,Course Sale Revenue,"₹21,360.28",credit,Income
2024-05-09,BookMyShow Tickets,₹294.15,debit,Entertainment
2024-05-10,Uber Ride,₹291.75,debit,Transportation
2024-05-11,Namecheap Domain,"₹1,495.78",debit,Utilities
2024-05-13,Flipkart Order,"₹5,115.36",debit,Shopping
2024-05-13,Hostinger Hosting,"₹2,619.33",debit,Utilities
2024-05-14,Invoice Software,"₹1,152.56",debit,Subscriptions
2024-05-14,Canva Pro,₹499.00,debit,Subscriptions
2024-05-15,Co-working Space,"₹6,995.24",debit,Housing
2024-05-15,Namecheap Domain,"₹1,873.43",debit,Utilities
2024-05-15,Flipkart Order,"₹3,053.51",debit,Shopping
2024-05-16,Myntra Fashion,"₹2,739.35",debit,Shopping
2024-05-16,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-05-17,BookMyShow Tickets,₹905.20,debit,Entertainment
2024-05-17,Canva Pro,₹499.00,debit,Subscriptions
2024-05-18,YouTube Premium,₹139.00,debit,Subscriptions
2024-05-18,Amazon Prime,₹832.72,debit,Subscriptions
2024-05-19,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-05-20,Client Meeting Cab,₹750.04,debit,Transportation
2024-05-20,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-05-21,Project Milestone,"₹48,430.50",credit,Income
2024-05-22,Ola Cab,₹359.53,debit,Transportation
2024-05-23,Invoice Software,₹784.53,debit,Subscriptions
2024-05-23,Notion Subscription,₹500.00,debit,Subscriptions
2024-05-24,Cashback Credit,₹937.68,credit,Income
2024-05-25,Project Milestone,"₹35,627.99",credit,Income
2024-05-26,Client Payment UPI,"₹91,742.16",credit,Income
2024-05-28,Netflix Subscription,₹503.09,debit,Subscriptions
2024-05-29,BookMyShow Tickets,₹923.16,debit,Entertainment
2024-05-29,Tally Software,"₹9,000.00",debit,Subscriptions
2024-05-30,Gaming Recharge,₹958.37,debit,Entertainment
2024-05-30,PVR Cinemas,₹444.42,debit,Entertainment
2024-06-01,Amazon Purchase,₹467.29,debit,Shopping
2024-06-03,Uber Ride,₹257.24,debit,Transportation
2024-06-04,Notion Subscription,₹500.00,debit,Subscriptions
2024-06-04,Zomato Food Delivery,₹669.12,debit,Food & Dining
2024-06-04,Cashback Credit,₹403.59,credit,Income
2024-06-05,DMart Purchase,"₹2,949.17",debit,Groceries
2024-06-05,Client Meeting Cab,₹407.92,debit,Transportation
2024-06-05,Rapido Bike Taxi,₹107.75,debit,Transportation
2024-06-05,Uber Ride,₹364.35,debit,Transportation
2024-06-05,DMart Purchase,"₹3,324.06",debit,Groceries
2024-06-06,Uber Ride,₹466.44,debit,Transportation
2024-06-08,Cashback Credit,₹618.90,credit,Income
2024-06-09,YouTube Premium,₹139.00,debit,Subscriptions
2024-06-10,Meesho Order,"₹1,274.72",debit,Shopping
2024-06-10,Canva Pro,₹499.00,debit,Subscriptions
2024-06-11,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-06-11,Netflix Subscription,₹208.91,debit,Subscriptions
2024-06-11,Gaming Recharge,"₹1,009.46",debit,Entertainment
2024-06-12,Zomato Food Delivery,₹529.36,debit,Food & Dining
2024-06-12,1mg Medicine Order,₹769.28,debit,Healthcare
2024-06-12,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-06-12,Notion Subscription,₹500.00,debit,Subscriptions
2024-06-13,Zomato Food Delivery,₹816.75,debit,Food & Dining
2024-06-14,Royalty Credit,"₹9,697.78",credit,Income
2024-06-16,Cashback Credit,₹803.77,credit,Income
2024-06-17,DMart Purchase,"₹2,076.10",debit,Groceries
2024-06-17,Swiggy Order,₹283.19,debit,Food & Dining
2024-06-17,Spotify Premium,₹119.00,debit,Subscriptions
2024-06-18,Flipkart Order,"₹3,732.12",debit,Shopping
2024-06-18,Ajio Clothing,"₹1,405.69",debit,Shopping
2024-06-18,Invoice Software,"₹1,071.64",debit,Subscriptions
2024-06-19,Netflix Subscription,₹160.89,debit,Subscriptions
2024-06-19,Notion Subscription,₹500.00,debit,Subscriptions
2024-06-19,Amazon Prime,₹935.81,debit,Subscriptions
2024-06-20,Hotstar Subscription,₹835.86,debit,Subscriptions
2024-06-21,Project Milestone,"₹23,036.25",credit,Income
2024-06-22,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-06-23,Co-working Space,"₹7,269.33",debit,Housing
2024-06-23,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-06-26,Course Sale Revenue,"₹14,513.33",credit,Income
2024-06-26,Invoice Software,"₹1,224.32",debit,Subscriptions
2024-06-27,Invoice Software,₹529.61,debit,Subscriptions
2024-06-27,YouTube Premium,₹139.00,debit,Subscriptions
2024-06-28,Uber Ride,₹81.68,debit,Transportation
2024-06-29,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-06-29,Notion Subscription,₹500.00,debit,Subscriptions
2024-06-29,Project Milestone,"₹39,285.64",credit,Income
2024-06-29,Rapido Bike Taxi,₹97.80,debit,Transportation
2024-06-30,Co-working Space,"₹4,487.70",debit,Housing
2024-06-30,Namecheap Domain,"₹1,458.44",debit,Utilities
2024-07-02,Canva Pro,₹499.00,debit,Subscriptions
2024-07-02,Uber Ride,₹154.51,debit,Transportation
2024-07-03,Invoice Software,"₹1,003.77",debit,Subscriptions
2024-07-03,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-07-03,Rapido Bike Taxi,₹111.23,debit,Transportation
2024-07-04,Namecheap Domain,"₹1,812.04",debit,Utilities
2024-07-04,Swiggy Order,₹764.07,debit,Food & Dining
2024-07-05,Gym Membership,"₹1,607.61",debit,Healthcare
2024-07-05,Cashback Credit,₹700.78,credit,Income
2024-07-05,Amazon Purchase,"₹6,668.38",debit,Shopping
2024-07-06,Chartered Accountant Fee,"₹6,422.74",debit,Miscellaneous
2024-07-07,Refund Credit,"₹4,046.81",credit,Income
2024-07-08,Zomato Food Delivery,₹451.18,debit,Food & Dining
2024-07-08,Hotstar Subscription,₹595.76,debit,Subscriptions
2024-07-08,BigBasket Groceries,"₹2,803.03",debit,Groceries
2024-07-09,Client Payment UPI,"₹88,328.27",credit,Income
2024-07-10,Cashback Credit,₹246.51,credit,Income
2024-07-10,Amazon Prime,₹657.03,debit,Subscriptions
2024-07-11,More Supermarket,₹465.98,debit,Groceries
2024-07-11,Gaming Recharge,"₹1,238.74",debit,Entertainment
2024-07-12,Ola Cab,₹99.00,debit,Transportation
2024-07-14,Uber Ride,₹177.68,debit,Transportation
2024-07-14,YouTube Premium,₹139.00,debit,Subscriptions
2024-07-14,Project Milestone,"₹50,610.02",credit,Income
2024-07-16,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-07-16,Ajio Clothing,"₹1,016.29",debit,Shopping
2024-07-17,Royalty Credit,"₹6,133.97",credit,Income
2024-07-18,Reliance Fresh,"₹1,051.03",debit,Groceries
2024-07-19,YouTube Premium,₹139.00,debit,Subscriptions
2024-07-19,Namecheap Domain,"₹1,133.52",debit,Utilities
2024-07-19,Ajio Clothing,"₹2,219.73",debit,Shopping
2024-07-19,Gaming Recharge,₹341.45,debit,Entertainment
2024-07-20,Hostinger Hosting,"₹1,016.85",debit,Utilities
2024-07-21,Netflix Subscription,₹279.37,debit,Subscriptions
2024-07-21,Apollo Pharmacy,"₹1,441.43",debit,Healthcare
2024-07-21,Ola Cab,₹426.27,debit,Transportation
2024-07-21,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-07-22,BigBasket Groceries,"₹1,366.85",debit,Groceries
2024-07-22,Co-working Space,"₹7,036.68",debit,Housing
2024-07-22,1mg Medicine Order,₹430.90,debit,Healthcare
2024-07-23,Myntra Fashion,"₹3,666.43",debit,Shopping
2024-07-23,Chartered Accountant Fee,"₹5,567.28",debit,Miscellaneous
2024-07-24,Gaming Recharge,₹196.65,debit,Entertainment
2024-07-25,Refund Credit,"₹3,452.83",credit,Income
2024-07-25,Meesho Order,"₹1,748.71",debit,Shopping
2024-07-25,YouTube Premium,₹139.00,debit,Subscriptions
2024-07-25,Flipkart Order,"₹1,029.03",debit,Shopping
2024-07-26,Invoice Software,₹613.50,debit,Subscriptions
2024-07-27,Amazon Purchase,"₹4,992.28",debit,Shopping
2024-07-27,Refund Credit,"₹1,164.09",credit,Income
2024-07-28,Amazon Prime,₹295.35,debit,Subscriptions
2024-07-28,Uber Ride,₹193.61,debit,Transportation
2024-07-29,More Supermarket,"₹1,722.44",debit,Groceries
2024-07-30,Chartered Accountant Fee,"₹11,003.04",debit,Miscellaneous
2024-07-30,Tally Software,"₹9,000.00",debit,Subscriptions
2024-07-30,BigBasket Groceries,₹588.36,debit,Groceries
2024-07-30,Namecheap Domain,"₹1,502.75",debit,Utilities
2024-07-31,Namecheap Domain,₹867.00,debit,Utilities
2024-07-31,YouTube Premium,₹139.00,debit,Subscriptions
2024-08-01,Zomato Food Delivery,₹581.84,debit,Food & Dining
2024-08-02,Client Payment UPI,"₹109,167.46",credit,Income
2024-08-02,Amazon Prime,₹791.11,debit,Subscriptions
2024-08-02,Swiggy Order,₹303.58,debit,Food & Dining
2024-08-02,Meesho Order,₹823.57,debit,Shopping
2024-08-03,Swiggy Order,₹442.88,debit,Food & Dining
2024-08-03,Gaming Recharge,"₹1,643.51",debit,Entertainment
2024-08-04,Meesho Order,"₹1,882.16",debit,Shopping
2024-08-05,PVR Cinemas,₹455.51,debit,Entertainment
2024-08-05,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-08-06,Netflix Subscription,₹527.25,debit,Subscriptions
2024-08-06,Client Meeting Cab,₹710.70,debit,Transportation
2024-08-06,Amazon Prime,₹341.61,debit,Subscriptions
2024-08-07,Client Payment UPI,"₹54,388.20",credit,Income
2024-08-08,Ola Cab,₹354.99,debit,Transportation
2024-08-08,Client Payment UPI,"₹143,033.57",credit,Income
2024-08-11,Meesho Order,₹504.86,debit,Shopping
2024-08-11,Refund Credit,"₹4,307.01",credit,Income
2024-08-11,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-08-12,Client Payment UPI,"₹109,021.12",credit,Income
2024-08-12,Gaming Recharge,"₹1,224.16",debit,Entertainment
2024-08-14,Namecheap Domain,"₹1,678.60",debit,Utilities
2024-08-14,Gym Membership,"₹1,779.61",debit,Healthcare
2024-08-15,Uber Ride,₹200.81,debit,Transportation
2024-08-17,Cashback Credit,₹576.25,credit,Income
2024-08-18,PVR Cinemas,₹699.60,debit,Entertainment
2024-08-18,Retainer Fee Credit,"₹12,777.59",credit,Income
2024-08-18,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-08-19,Chartered Accountant Fee,"₹4,218.12",debit,Miscellaneous
2024-08-19,Cashback Credit,₹225.54,credit,Income
2024-08-21,BookMyShow Tickets,"₹1,349.00",debit,Entertainment
2024-08-24,Uber Ride,₹189.83,debit,Transportation
2024-08-24,Flipkart Order,"₹2,874.81",debit,Shopping
2024-08-25,1mg Medicine Order,₹261.49,debit,Healthcare
2024-08-26,Tally Software,"₹9,000.00",debit,Subscriptions
2024-08-26,Rapido Bike Taxi,₹75.78,debit,Transportation
2024-08-26,Royalty Credit,"₹4,035.71",credit,Income
2024-08-26,BookMyShow Tickets,"₹1,438.06",debit,Entertainment
2024-08-27,Swiggy Order,₹557.63,debit,Food & Dining
2024-08-27,Royalty Credit,"₹7,906.10",credit,Income
2024-08-27,Invoice Software,"₹1,079.54",debit,Subscriptions
2024-08-27,BigBasket Groceries,"₹2,783.35",debit,Groceries
2024-08-27,BigBasket Groceries,"₹3,064.50",debit,Groceries
2024-08-28,More Supermarket,₹210.06,debit,Groceries
2024-08-28,DMart Purchase,"₹1,236.71",debit,Groceries
2024-08-28,Invoice Software,"₹1,626.28",debit,Subscriptions
2024-08-28,Myntra Fashion,"₹2,437.76",debit,Shopping
2024-08-29,Gaming Recharge,₹709.27,debit,Entertainment
2024-08-30,Gym Membership,"₹2,385.57",debit,Healthcare
2024-08-31,Gym Membership,₹827.88,debit,Healthcare
2024-08-31,Rapido Bike Taxi,₹130.36,debit,Transportation
2024-09-01,Myntra Fashion,"₹2,301.35",debit,Shopping
2024-09-03,Equipment Purchase,"₹17,769.96",debit,Shopping
2024-09-04,DMart Purchase,"₹2,740.17",debit,Groceries
2024-09-05,Flipkart Order,₹940.77,debit,Shopping
2024-09-05,Equipment Purchase,"₹49,316.82",debit,Shopping
2024-09-05,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-09-06,Refund Credit,"₹1,218.26",credit,Income
2024-09-06,Hostinger Hosting,"₹4,219.24",debit,Utilities
2024-09-07,Canva Pro,₹499.00,debit,Subscriptions
2024-09-07,1mg Medicine Order,₹933.06,debit,Healthcare
2024-09-08,Cashback Credit,₹591.95,credit,Income
2024-09-08,Netflix Subscription,₹605.37,debit,Subscriptions
2024-09-09,BookMyShow Tickets,"₹1,062.80",debit,Entertainment
2024-09-09,Gym Membership,"₹1,172.59",debit,Healthcare
2024-09-09,Ajio Clothing,"₹2,021.68",debit,Shopping
2024-09-11,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-09-11,Invoice Software,₹856.10,debit,Subscriptions
2024-09-12,BigBasket Groceries,"₹1,961.77",debit,Groceries
2024-09-13,Client Meeting Cab,₹714.20,debit,Transportation
2024-09-14,More Supermarket,"₹1,046.84",debit,Groceries
2024-09-15,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-09-15,More Supermarket,₹514.64,debit,Groceries
2024-09-16,Reliance Fresh,"₹1,487.48",debit,Groceries
2024-09-16,Ola Cab,₹229.48,debit,Transportation
2024-09-17,Retainer Fee Credit,"₹12,277.91",credit,Income
2024-09-17,Invoice Software,₹662.77,debit,Subscriptions
2024-09-18,Invoice Software,₹906.98,debit,Subscriptions
2024-09-18,Course Sale Revenue,"₹12,723.66",credit,Income
2024-09-18,BigBasket Groceries,"₹2,245.20",debit,Groceries
2024-09-19,Retainer Fee Credit,"₹46,927.18",credit,Income
2024-09-19,Amazon Purchase,"₹3,410.38",debit,Shopping
2024-09-19,Uber Ride,₹257.10,debit,Transportation
2024-09-20,Reliance Fresh,₹183.64,debit,Groceries
2024-09-20,BigBasket Groceries,"₹2,299.88",debit,Groceries
2024-09-21,PVR Cinemas,₹596.78,debit,Entertainment
2024-09-21,Ajio Clothing,"₹2,943.33",debit,Shopping
2024-09-22,Namecheap Domain,₹845.83,debit,Utilities
2024-09-24,1mg Medicine Order,₹140.78,debit,Healthcare
2024-09-24,Notion Subscription,₹500.00,debit,Subscriptions
2024-09-25,Client Payment UPI,"₹145,711.14",credit,Income
2024-09-25,Chartered Accountant Fee,"₹11,760.30",debit,Miscellaneous
2024-09-25,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-09-26,Project Milestone,"₹74,838.82",credit,Income
2024-09-26,Ajio Clothing,"₹2,499.09",debit,Shopping
2024-09-27,Apollo Pharmacy,₹658.45,debit,Healthcare
2024-09-28,Zomato Food Delivery,₹779.30,debit,Food & Dining
2024-09-28,Invoice Software,"₹1,586.59",debit,Subscriptions
2024-09-29,Equipment Purchase,"₹5,217.25",debit,Shopping
2024-09-29,Retainer Fee Credit,"₹44,449.82",credit,Income
2024-09-30,1mg Medicine Order,₹714.21,debit,Healthcare
2024-09-30,Uber Ride,₹385.50,debit,Transportation
2024-10-01,Notion Subscription,₹500.00,debit,Subscriptions
2024-10-01,Refund Credit,"₹4,176.44",credit,Income
2024-10-02,Notion Subscription,₹500.00,debit,Subscriptions
2024-10-03,1mg Medicine Order,"₹1,378.21",debit,Healthcare
2024-10-03,Ajio Clothing,"₹1,440.26",debit,Shopping
2024-10-03,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-10-04,Ola Cab,₹316.31,debit,Transportation
2024-10-04,Notion Subscription,₹500.00,debit,Subscriptions
2024-10-04,Gaming Recharge,₹61.46,debit,Entertainment
2024-10-04,Hostinger Hosting,"₹2,230.85",debit,Utilities
2024-10-05,Meesho Order,₹739.56,debit,Shopping
2024-10-05,YouTube Premium,₹139.00,debit,Subscriptions
2024-10-05,Royalty Credit,"₹2,255.95",credit,Income
2024-10-06,Hotstar Subscription,₹250.75,debit,Subscriptions
2024-10-07,Amazon Prime,₹572.86,debit,Subscriptions
2024-10-07,Uber Ride,₹494.84,debit,Transportation
2024-10-09,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-10-09,Meesho Order,"₹1,862.87",debit,Shopping
2024-10-10,Hostinger Hosting,"₹1,008.08",debit,Utilities
2024-10-10,Ajio Clothing,"₹2,975.68",debit,Shopping
2024-10-11,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-10-11,Cashback Credit,₹635.56,credit,Income
2024-10-13,Chartered Accountant Fee,"₹14,150.64",debit,Miscellaneous
2024-10-14,Equipment Purchase,"₹13,140.32",debit,Shopping
2024-10-15,Gym Membership,"₹2,327.20",debit,Healthcare
2024-10-15,Amazon Purchase,"₹6,939.83",debit,Shopping
2024-10-15,Amazon Purchase,"₹3,483.64",debit,Shopping
2024-10-17,Client Meeting Cab,₹679.03,debit,Transportation
2024-10-17,PVR Cinemas,₹573.77,debit,Entertainment
2024-10-17,PVR Cinemas,₹729.97,debit,Entertainment
2024-10-18,Ajio Clothing,₹598.91,debit,Shopping
2024-10-18,1mg Medicine Order,₹673.33,debit,Healthcare
2024-10-19,Chartered Accountant Fee,"₹9,419.36",debit,Miscellaneous
2024-10-19,BookMyShow Tickets,₹251.89,debit,Entertainment
2024-10-20,Canva Pro,₹499.00,debit,Subscriptions
2024-10-21,Canva Pro,₹499.00,debit,Subscriptions
2024-10-21,Rapido Bike Taxi,₹112.54,debit,Transportation
2024-10-21,Gym Membership,"₹2,008.23",debit,Healthcare
2024-10-23,Namecheap Domain,"₹1,921.09",debit,Utilities
2024-10-23,Equipment Purchase,"₹18,536.92",debit,Shopping
2024-10-24,Client Payment UPI,"₹130,807.21",credit,Income
2024-10-26,YouTube Premium,₹139.00,debit,Subscriptions
2024-10-26,Amazon Prime,₹794.23,debit,Subscriptions
2024-10-27,Netflix Subscription,₹472.06,debit,Subscriptions
2024-10-28,Royalty Credit,"₹17,217.00",credit,Income
2024-10-28,Retainer Fee Credit,"₹23,636.91",credit,Income
2024-10-28,Equipment Purchase,"₹25,723.69",debit,Shopping
2024-10-29,Course Sale Revenue,"₹5,503.88",credit,Income
2024-10-29,Myntra Fashion,₹503.62,debit,Shopping
2024-10-30,Invoice Software,"₹1,460.10",debit,Subscriptions
2024-11-01,Notion Subscription,₹500.00,debit,Subscriptions
2024-11-01,Rapido Bike Taxi,₹141.16,debit,Transportation
2024-11-02,Uber Ride,₹428.20,debit,Transportation
2024-11-02,Notion Subscription,₹500.00,debit,Subscriptions
2024-11-02,DMart Purchase,"₹2,687.34",debit,Groceries
2024-11-02,Meesho Order,₹939.60,debit,Shopping
2024-11-04,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-11-06,Cashback Credit,₹864.36,credit,Income
2024-11-07,Ajio Clothing,"₹3,089.93",debit,Shopping
2024-11-08,Invoice Software,"₹1,290.99",debit,Subscriptions
2024-11-08,Invoice Software,"₹1,325.50",debit,Subscriptions
2024-11-11,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-11-12,Canva Pro,₹499.00,debit,Subscriptions
2024-11-12,More Supermarket,"₹1,034.75",debit,Groceries
2024-11-12,Ola Cab,₹385.18,debit,Transportation
2024-11-14,Chartered Accountant Fee,"₹11,407.42",debit,Miscellaneous
2024-11-15,BookMyShow Tickets,₹590.27,debit,Entertainment
2024-11-16,Zomato Food Delivery,₹251.43,debit,Food & Dining
2024-11-17,DMart Purchase,"₹1,558.50",debit,Groceries
2024-11-18,Namecheap Domain,"₹1,676.72",debit,Utilities
2024-11-20,Gaming Recharge,"₹1,789.02",debit,Entertainment
2024-11-21,Hostinger Hosting,"₹2,029.63",debit,Utilities
2024-11-22,Swiggy Order,₹849.49,debit,Food & Dining
2024-11-24,PVR Cinemas,₹475.13,debit,Entertainment
2024-11-24,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2024-11-24,Refund Credit,"₹1,951.00",credit,Income
2024-11-25,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2024-11-25,Myntra Fashion,"₹2,309.56",debit,Shopping
2024-11-27,Amazon Prime,₹510.87,debit,Subscriptions
2024-11-27,Invoice Software,₹676.64,debit,Subscriptions
2024-11-27,Zomato Food Delivery,₹399.36,debit,Food & Dining
2024-11-29,Invoice Software,"₹1,669.46",debit,Subscriptions
2024-11-30,Spotify Premium,₹119.00,debit,Subscriptions
2024-12-01,Cashback Credit,₹400.37,credit,Income
2024-12-01,Gaming Recharge,"₹1,446.62",debit,Entertainment
2024-12-01,Uber Ride,₹443.57,debit,Transportation
2024-12-02,Refund Credit,"₹2,580.56",credit,Income
2024-12-03,BigBasket Groceries,"₹1,981.57",debit,Groceries
2024-12-03,Ajio Clothing,₹813.93,debit,Shopping
2024-12-04,Hotstar Subscription,₹745.43,debit,Subscriptions
2024-12-04,Namecheap Domain,₹827.48,debit,Utilities
2024-12-05,Client Meeting Cab,₹525.27,debit,Transportation
2024-12-06,DMart Purchase,"₹2,492.30",debit,Groceries
2024-12-06,Co-working Space,"₹3,780.86",debit,Housing
2024-12-06,Royalty Credit,"₹17,150.98",credit,Income
2024-12-06,Uber Ride,₹113.50,debit,Transportation
2024-12-07,Ajio Clothing,"₹3,266.86",debit,Shopping
2024-12-07,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-12-08,Amazon Purchase,₹497.23,debit,Shopping
2024-12-08,BigBasket Groceries,₹544.54,debit,Groceries
2024-12-09,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-12-09,Royalty Credit,"₹19,083.67",credit,Income
2024-12-09,Hotstar Subscription,₹677.60,debit,Subscriptions
2024-12-10,Hotstar Subscription,₹340.13,debit,Subscriptions
2024-12-10,Project Milestone,"₹74,810.57",credit,Income
2024-12-10,Meesho Order,"₹1,875.30",debit,Shopping
2024-12-10,More Supermarket,₹581.13,debit,Groceries
2024-12-11,Notion Subscription,₹500.00,debit,Subscriptions
2024-12-11,Gym Membership,"₹1,431.90",debit,Healthcare
2024-12-11,Amazon Purchase,"₹6,869.23",debit,Shopping
2024-12-12,Client Meeting Cab,₹704.48,debit,Transportation
2024-12-12,YouTube Premium,₹139.00,debit,Subscriptions
2024-12-13,Tally Software,"₹9,000.00",debit,Subscriptions
2024-12-14,Uber Ride,₹299.94,debit,Transportation
2024-12-15,Spotify Premium,₹119.00,debit,Subscriptions
2024-12-15,Course Sale Revenue,"₹17,177.77",credit,Income
2024-12-15,DMart Purchase,"₹2,245.91",debit,Groceries
2024-12-19,Chartered Accountant Fee,"₹6,890.17",debit,Miscellaneous
2024-12-19,Co-working Space,"₹4,156.01",debit,Housing
2024-12-20,Reliance Fresh,"₹1,933.85",debit,Groceries
2024-12-20,Refund Credit,₹761.75,credit,Income
2024-12-21,BigBasket Groceries,"₹2,501.66",debit,Groceries
2024-12-21,Hotstar Subscription,₹170.79,debit,Subscriptions
2024-12-22,PVR Cinemas,₹469.91,debit,Entertainment
2024-12-22,Zoom Pro,"₹1,300.00",debit,Subscriptions
2024-12-23,Invoice Software,"₹1,488.49",debit,Subscriptions
2024-12-23,BookMyShow Tickets,₹259.89,debit,Entertainment
2024-12-24,Uber Ride,₹183.44,debit,Transportation
2024-12-25,Netflix Subscription,₹324.89,debit,Subscriptions
2024-12-25,Hotstar Subscription,₹636.19,debit,Subscriptions
2024-12-25,Chartered Accountant Fee,"₹3,862.00",debit,Miscellaneous
2024-12-25,Canva Pro,₹499.00,debit,Subscriptions
2024-12-27,YouTube Premium,₹139.00,debit,Subscriptions
2024-12-28,Flipkart Order,"₹3,183.55",debit,Shopping
2024-12-28,Royalty Credit,"₹13,905.11",credit,Income
2024-12-31,DMart Purchase,"₹2,094.53",debit,Groceries
2024-12-31,Myntra Fashion,"₹1,980.98",debit,Shopping
2024-12-31,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-01-01,Project Milestone,"₹93,856.62",credit,Income
2025-01-01,Course Sale Revenue,"₹7,290.23",credit,Income
2025-01-03,Retainer Fee Credit,"₹33,584.26",credit,Income
2025-01-03,DMart Purchase,"₹3,469.04",debit,Groceries
2025-01-03,DMart Purchase,₹369.28,debit,Groceries
2025-01-04,Gym Membership,₹582.41,debit,Healthcare
2025-01-04,Apollo Pharmacy,₹536.38,debit,Healthcare
2025-01-05,Uber Ride,₹116.22,debit,Transportation
2025-01-07,Hotstar Subscription,₹705.80,debit,Subscriptions
2025-01-07,Chartered Accountant Fee,"₹4,143.01",debit,Miscellaneous
2025-01-08,Notion Subscription,₹500.00,debit,Subscriptions
2025-01-08,Hostinger Hosting,"₹2,441.75",debit,Utilities
2025-01-09,Chartered Accountant Fee,"₹7,670.28",debit,Miscellaneous
2025-01-10,Refund Credit,"₹3,132.25",credit,Income
2025-01-10,Hotstar Subscription,₹342.20,debit,Subscriptions
2025-01-10,Zomato Food Delivery,₹186.77,debit,Food & Dining
