date,description,amount,transaction_type
2023/08/10,Myntra Fashion,2469.82,debit
2023/08/10,Interest Credit,787.19,credit
2023/08/11,Spotify Premium,119.0,debit
2023/08/12,Hotstar Subscription,722.88,debit
2023/08/12,Dividend Credit,8568.06,credit
2023/08/14,Metro Card Recharge,247.71,debit
2023/08/15,Swiggy Order,566.31,debit
2023/08/16,Rapido Bike Taxi,56.76,debit
2023/08/17,Gym Membership,1367.48,debit
2023/08/18,Ajio Clothing,1312.54,debit
2023/08/18,Swiggy Order,400.77,debit
2023/08/18,House Rent,26513.31,debit
2023/08/18,Gym Membership,1502.62,debit
2023/08/18,Hair Salon,1268.23,debit
2023/08/19,YouTube Premium,139.0,debit
2023/08/19,Gym Membership,1001.64,debit
2023/08/19,Rapido Bike Taxi,66.4,debit
2023/08/21,UPI Received,811.63,credit
2023/08/21,Spotify Premium,119.0,debit
2023/08/21,Maintenance Charges,1965.14,debit
2023/08/23,Online Course,4723.32,debit
2023/08/24,BigBasket Groceries,1330.12,debit
2023/08/25,Water Bill,541.74,debit
2023/08/26,Spotify Premium,119.0,debit
2023/08/26,Spa Treatment,1616.98,debit
2023/08/27,PVR Cinemas,531.17,debit
2023/08/28,PVR Cinemas,509.72,debit
2023/08/29,Gym Membership,1807.14,debit
2023/08/30,Rental Income,7059.98,credit
2023/08/30,Water Bill,337.09,debit
2023/08/30,Swiggy Order,366.85,debit
2023/09/01,Netflix Subscription,419.39,debit
2023/09/01,BookMyShow Tickets,871.11,debit
2023/09/02,Uber Ride,358.09,debit
2023/09/02,Coffee Shop,498.07,debit
2023/09/03,ATM Withdrawal,1602.75,debit
2023/09/03,Newspaper Subscription,274.7,debit
2023/09/03,School Fees,10152.77,debit
2023/09/03,Flipkart Order,5393.42,debit
2023/09/03,Insurance Premium,6360.02,debit
2023/09/05,Ola Cab,238.54,debit
2023/09/05,Spa Treatment,1668.1,debit
2023/09/06,YouTube Premium,139.0,debit
2023/09/08,Meesho Order,1043.33,debit
2023/09/08,Flipkart Order,4651.81,debit
2023/09/08,Restaurant Dinner,2113.88,debit
2023/09/08,Spotify Premium,119.0,debit
2023/09/09,Insurance Premium,1769.94,debit
2023/09/10,Doctor Consultation,1928.16,debit
2023/09/10,UPI Received,19862.88,credit
2023/09/10,House Rent,20064.49,debit
2023/09/11,Gym Membership,1240.44,debit
2023/09/13,BigBasket Groceries,1370.03,debit
2023/09/14,PVR Cinemas,713.58,debit
2023/09/15,Newspaper Subscription,160.84,debit
2023/09/16,Amazon Prime,984.48,debit
2023/09/17,Airtel Mobile Bill,342.02,debit
2023/09/17,Netflix Subscription,290.76,debit
2023/09/18,Book Purchase,1085.09,debit
2023/09/18,Spotify Premium,119.0,debit
2023/09/20,Uber Ride,301.12,debit
2023/09/20,ATM Withdrawal,2401.12,debit
2023/09/20,Amazon Purchase,5114.91,debit
2023/09/21,Doctor Consultation,1495.29,debit
2023/09/23,Meesho Order,851.51,debit
2023/09/23,Restaurant Dinner,1007.91,debit
2023/09/23,Doctor Consultation,527.63,debit
2023/09/23,Gym Membership,2144.67,debit
2023/09/24,Hotel Stay,9428.13,debit
2023/09/26,1mg Medicine Order,1275.65,debit
2023/09/26,Water Bill,385.29,debit
2023/09/27,Myntra Fashion,3476.16,debit
2023/09/28,PVR Cinemas,298.3,debit
2023/09/28,Electricity Bill,1961.31,debit
2023/09/29,Netflix Subscription,313.03,debit
2023/09/29,Maintenance Charges,1446.17,debit
2023/09/30,Apollo Pharmacy,1453.32,debit
2023/09/30,Coffee Shop,206.3,debit
2023/09/30,Ola Cab,239.51,debit
2023/10/01,PVR Cinemas,735.0,debit
2023/10/01,Parking Charges,296.62,debit
2023/10/02,Newspaper Subscription,147.11,debit
2023/10/04,Salary Credit,74351.74,credit
2023/10/04,Amazon Prime,821.67,debit
2023/10/04,Insurance Premium,4295.7,debit
2023/10/04,UPI Received,12438.21,credit
2023/10/05,UPI Received,4072.03,credit
2023/10/05,Travel Booking,5413.78,debit
2023/10/05,Coffee Shop,125.51,debit
2023/10/06,Ajio Clothing,2642.94,debit
2023/10/06,Travel Booking,14235.36,debit
2023/10/07,Online Course,4977.65,debit
2023/10/07,Netflix Subscription,299.92,debit
2023/10/08,UPI Received,15031.16,credit
2023/10/08,Myntra Fashion,795.92,debit
2023/10/08,Water Bill,657.44,debit
2023/10/09,Transfer Received,43718.2,credit
2023/10/09,1mg Medicine Order,198.0,debit
2023/10/14,Hotstar Subscription,698.86,debit
2023/10/15,Ajio Clothing,3175.17,debit
2023/10/20,Apollo Pharmacy,1056.06,debit
2023/10/20,Cashback Credit,304.93,credit
2023/10/22,1mg Medicine Order,270.23,debit
2023/10/23,Jio Recharge,560.67,debit
2023/10/23,Gym Membership,2364.6,debit
2023/10/24,Maintenance Charges,2092.78,debit
2023/10/25,Electricity Bill,1948.26,debit
2023/10/26,House Rent,27397.78,debit
2023/10/27,Gym Membership,2078.85,debit
2023/10/28,BookMyShow Tickets,422.13,debit
2023/10/28,Water Bill,487.4,debit
2023/10/29,Coffee Shop,193.59,debit
2023/10/29,UPI Received,16736.67,credit
2023/10/31,YouTube Premium,139.0,debit
2023/10/31,Ajio Clothing,1283.52,debit
2023/10/31,DMart Purchase,3167.65,debit
2023/11/01,Meesho Order,402.34,debit
2023/11/01,Hair Salon,439.58,debit
2023/11/04,Bonus Credit,39152.39,credit
2023/11/05,Water Bill,481.16,debit
2023/11/07,Meesho Order,1853.92,debit
2023/11/07,Parking Charges,242.29,debit
2023/11/08,Myntra Fashion,3976.87,debit
2023/11/08,Newspaper Subscription,219.15,debit
2023/11/08,Zomato Food Delivery,601.13,debit
2023/11/09,Interest Credit,1601.23,credit
2023/11/09,BookMyShow Tickets,1469.72,debit
2023/11/09,Newspaper Subscription,172.84,debit
2023/11/10,Flipkart Order,2833.32,debit
2023/11/10,DMart Purchase,3311.62,debit
2023/11/10,Rental Income,20173.54,credit
2023/11/11,Insurance Premium,4402.62,debit
2023/11/12,Dividend Credit,10254.32,credit
2023/11/13,Online Course,1733.82,debit
2023/11/15,House Rent,28588.51,debit
2023/11/16,Electricity Bill,4782.76,debit
2023/11/16,Bonus Credit,49640.81,credit
2023/11/16,House Rent,10228.05,debit
2023/11/18,Interest Credit,1235.96,credit
2023/11/20,Flipkart Order,4541.13,debit
2023/11/20,Spotify Premium,119.0,debit
2023/11/21,Hair Salon,860.01,debit
2023/11/21,House Rent,23412.63,debit
2023/11/21,School Fees,6008.29,debit
2023/11/22,BookMyShow Tickets,948.59,debit
2023/11/22,Amazon Prime,230.73,debit
2023/11/22,Zomato Food Delivery,290.66,debit
2023/11/22,Parking Charges,229.04,debit
2023/11/23,Ola Cab,254.05,debit
2023/11/24,Rapido Bike Taxi,186.52,debit
2023/11/24,Water Bill,606.45,debit
2023/11/24,Meesho Order,1600.68,debit
2023/11/25,Travel Booking,2809.35,debit
2023/11/26,Newspaper Subscription,203.67,debit
2023/11/26,Uber Ride,326.65,debit
2023/11/26,1mg Medicine Order,1467.08,debit
2023/11/26,Uber Ride,96.26,debit
2023/11/27,Spa Treatment,2457.11,debit
2023/11/27,YouTube Premium,139.0,debit
2023/11/28,Metro Card Recharge,794.27,debit
2023/11/29,PVR Cinemas,680.59,debit
2023/11/29,Electricity Bill,4647.3,debit
2023/11/30,Transfer Received,5052.14,credit
2023/11/30,Ajio Clothing,1868.44,debit
2023/11/30,Maintenance Charges,2218.08,debit
2023/12/02,UPI Received,18696.67,credit
2023/12/02,Dividend Credit,8815.38,credit
2023/12/02,UPI Received,12985.09,credit
2023/12/03,Zomato Food Delivery,628.74,debit
2023/12/03,Travel Booking,11744.0,debit
2023/12/03,Reliance Fresh,1017.11,debit
2023/12/03,Jio Recharge,300.77,debit
2023/12/05,Flipkart Order,1497.82,debit
2023/12/05,Rental Income,5609.37,credit
2023/12/06,Rental Income,21976.03,credit
2023/12/06,Amazon Prime,516.95,debit
2023/12/07,Petrol / Diesel,929.81,debit
2023/12/07,Electricity Bill,1164.64,debit
2023/12/08,Netflix Subscription,334.4,debit
2023/12/09,Myntra Fashion,3148.43,debit
2023/12/09,Apollo Pharmacy,1399.96,debit
2023/12/09,Interest Credit,1111.1,credit
2023/12/09,Transfer Received,16549.67,credit
2023/12/09,Swiggy Order,369.34,debit
2023/12/10,Myntra Fashion,3503.51,debit
2023/12/10,DMart Purchase,2597.06,debit
2023/12/10,Dividend Credit,9299.08,credit
2023/12/11,Spotify Premium,119.0,debit
2023/12/12,Airtel Mobile Bill,474.91,debit
2023/12/12,Myntra Fashion,2234.58,debit
2023/12/12,Doctor Consultation,1784.4,debit
2023/12/12,Petrol / Diesel,1510.37,debit
2023/12/13,Swiggy Order,217.27,debit
2023/12/14,Spa Treatment,1967.19,debit
2023/12/14,Amazon Prime,873.1,debit
2023/12/16,Parking Charges,274.34,debit
2023/12/17,Online Course,2483.87,debit
2023/12/17,Airtel Mobile Bill,402.47,debit
2023/12/17,Restaurant Dinner,2767.75,debit
2023/12/19,Swiggy Order,538.2,debit
2023/12/20,Netflix Subscription,416.61,debit
2023/12/21,Restaurant Dinner,2599.15,debit
2023/12/21,House Rent,11880.68,debit
2023/12/22,Netflix Subscription,502.82,debit
2023/12/22,Ajio Clothing,1731.5,debit
2023/12/22,Ola Cab,497.04,debit
2023/12/23,Myntra Fashion,2544.53,debit
2023/12/23,Flipkart Order,3984.07,debit
2023/12/24,Rental Income,11623.6,credit
2023/12/24,Parking Charges,124.71,debit
2023/12/26,House Rent,8684.32,debit
2023/12/28,Ola Cab,443.55,debit
2023/12/29,Reliance Fresh,463.22,debit
2023/12/29,Ola Cab,98.24,debit
2023/12/29,Flipkart Order,3275.83,debit
2023/12/29,Hotstar Subscription,588.26,debit
2023/12/29,Swiggy Order,677.62,debit
2023/12/30,Reliance Fresh,156.1,debit
2023/12/30,Hotel Stay,2704.72,debit
2023/12/31,Freelance Payment,8235.68,credit
2024/01/04,Rapido Bike Taxi,107.07,debit
2024/01/05,Zomato Food Delivery,824.1,debit
2024/01/05,Flipkart Order,748.15,debit
2024/01/05,Apollo Pharmacy,348.41,debit
2024/01/06,Hotel Stay,5250.37,debit
2024/01/07,BookMyShow Tickets,600.98,debit
2024/01/08,Flipkart Order,4714.34,debit
2024/01/09,Online Course,3100.43,debit
2024/01/09,Meesho Order,1420.55,debit
2024/01/11,Salary Credit,83609.74,credit
2024/01/11,Uber Ride,449.41,debit
2024/01/12,Newspaper Subscription,197.69,debit
2024/01/13,Hotstar Subscription,853.73,debit
2024/01/13,Insurance Premium,9965.31,debit
2024/01/14,Doctor Consultation,614.15,debit
2024/01/14,Metro Card Recharge,928.62,debit
2024/01/15,Freelance Payment,18931.34,credit
2024/01/15,Petrol / Diesel,3377.11,debit
2024/01/17,Swiggy Order,304.81,debit
2024/01/17,Interest Credit,1047.36,credit
2024/01/18,Maintenance Charges,501.45,debit
2024/01/18,BookMyShow Tickets,287.18,debit
2024/01/18,1mg Medicine Order,151.17,debit
2024/01/19,Flipkart Order,1630.43,debit
2024/01/19,Zomato Food Delivery,202.72,debit
2024/01/21,Uber Ride,573.37,debit
2024/01/21,Netflix Subscription,325.79,debit
2024/01/21,Jio Recharge,459.91,debit
2024/01/22,Hotel Stay,2759.54,debit
2024/01/23,Freelance Payment,11126.56,credit
2024/01/23,Zomato Food Delivery,488.69,debit
2024/01/23,BigBasket Groceries,2354.87,debit
2024/01/23,Zomato Food Delivery,805.36,debit
2024/01/25,Airtel Mobile Bill,764.86,debit
2024/01/27,Apollo Pharmacy,290.3,debit
2024/01/28,ATM Withdrawal,1330.9,debit
2024/01/29,Freelance Payment,22852.86,credit
2024/01/29,Electricity Bill,2440.63,debit
2024/01/29,Uber Ride,450.57,debit
2024/02/01,ATM Withdrawal,4891.12,debit
2024/02/01,Ajio Clothing,1165.88,debit
2024/02/02,Amazon Purchase,3009.79,debit
2024/02/03,House Rent,18126.94,debit
2024/02/05,Bonus Credit,48097.62,credit
2024/02/06,Amazon Prime,600.85,debit
2024/02/07,Online Course,2322.79,debit
2024/02/07,Netflix Subscription,352.13,debit
2024/02/07,Doctor Consultation,1899.9,debit
2024/02/07,Swiggy Order,878.23,debit
2024/02/08,Myntra Fashion,1762.31,debit
2024/02/09,BigBasket Groceries,1751.89,debit
2024/02/09,BookMyShow Tickets,284.43,debit
2024/02/11,Metro Card Recharge,579.39,debit
2024/02/13,Maintenance Charges,1591.57,debit
2024/02/14,Gym Membership,1667.12,debit
2024/02/15,Netflix Subscription,565.47,debit
2024/02/16,Apollo Pharmacy,1983.84,debit
2024/02/16,PVR Cinemas,516.56,debit
2024/02/17,Maintenance Charges,1391.66,debit
2024/02/18,Swiggy Order,308.96,debit
2024/02/19,Hotstar Subscription,748.09,debit
2024/02/19,Zomato Food Delivery,560.33,debit
2024/02/19,Flipkart Order,775.21,debit
2024/02/20,More Supermarket,510.24,debit
2024/02/23,BookMyShow Tickets,375.6,debit
2024/02/23,Rental Income,15714.46,credit
2024/02/24,Salary Credit,105512.22,credit
2024/02/24,Dividend Credit,14461.48,credit
2024/02/25,Myntra Fashion,3722.47,debit
2024/02/25,PVR Cinemas,775.04,debit
2024/02/25,Myntra Fashion,2533.82,debit
2024/02/25,Hotel Stay,2089.14,debit
2024/02/26,Refund Credit,481.03,credit
2024/02/27,Uber Ride,503.32,debit
2024/02/28,Apollo Pharmacy,200.44,debit
2024/02/29,Jio Recharge,322.69,debit
2024/02/29,Myntra Fashion,2129.05,debit
2024/03/01,Gym Membership,1360.88,debit
2024/03/02,Jio Recharge,248.49,debit
2024/03/03,Dividend Credit,4683.75,credit
2024/03/04,Apollo Pharmacy,1815.96,debit
2024/03/04,House Rent,14513.02,debit
2024/03/04,Hair Salon,762.02,debit
2024/03/05,Meesho Order,242.18,debit
2024/03/06,Flipkart Order,2293.07,debit
2024/03/06,Hotel Stay,6115.64,debit
2024/03/07,Petrol / Diesel,1230.39,debit
2024/03/08,Myntra Fashion,2325.99,debit
2024/03/09,Airtel Mobile Bill,485.74,debit
2024/03/13,Zomato Food Delivery,401.67,debit
2024/03/14,Spa Treatment,837.25,debit
2024/03/14,Insurance Premium,3515.03,debit
2024/03/14,BigBasket Groceries,710.4,debit
2024/03/14,Hotel Stay,1962.1,debit
2024/03/16,Newspaper Subscription,203.57,debit
2024/03/17,ATM Withdrawal,3391.74,debit
2024/03/17,Reliance Fresh,1636.22,debit
2024/03/19,UPI Received,10829.72,credit
2024/03/19,Parking Charges,147.12,debit
2024/03/20,Hotstar Subscription,245.77,debit
2024/03/20,Netflix Subscription,614.8,debit
2024/03/21,Hotstar Subscription,355.33,debit
2024/03/22,More Supermarket,1354.52,debit
2024/03/23,Insurance Premium,5006.64,debit
2024/03/24,Hotel Stay,4471.64,debit
2024/03/25,House Rent,9352.84,debit
2024/03/25,Maintenance Charges,2907.84,debit
2024/03/25,Hair Salon,760.68,debit
2024/03/26,Restaurant Dinner,542.83,debit
2024/03/26,Amazon Purchase,5318.98,debit
2024/03/27,Newspaper Subscription,107.99,debit
2024/03/27,Myntra Fashion,2113.14,debit
2024/03/30,Cashback Credit,661.66,credit
2024/03/30,Uber Ride,130.9,debit
2024/03/31,Dividend Credit,2187.78,credit
2024/04/01,Myntra Fashion,3955.56,debit
2024/04/01,YouTube Premium,139.0,debit
2024/04/02,DMart Purchase,1433.76,debit
2024/04/04,Hair Salon,601.88,debit
2024/04/04,Apollo Pharmacy,392.68,debit
2024/04/04,School Fees,2083.98,debit
2024/04/05,Metro Card Recharge,514.86,debit
2024/04/07,Travel Booking,11082.36,debit
2024/04/08,ATM Withdrawal,1708.45,debit
2024/04/09,Restaurant Dinner,2274.74,debit
2024/04/09,Hotstar Subscription,726.73,debit
2024/04/09,Hair Salon,1064.65,debit
2024/04/10,Coffee Shop,119.86,debit
2024/04/11,UPI Received,11171.71,credit
2024/04/11,School Fees,3726.13,debit
2024/04/11,Metro Card Recharge,780.06,debit
2024/04/12,Airtel Mobile Bill,984.69,debit
2024/04/12,Amazon Purchase,2698.99,debit
2024/04/12,Restaurant Dinner,1802.68,debit
2024/04/13,Spotify Premium,119.0,debit
2024/04/13,Maintenance Charges,1863.5,debit
2024/04/13,Hair Salon,1227.93,debit
2024/04/13,Parking Charges,157.03,debit
2024/04/14,Apollo Pharmacy,251.69,debit
2024/04/14,Reliance Fresh,1499.01,debit
2024/04/15,Reliance Fresh,943.35,debit
2024/04/15,Doctor Consultation,1132.04,debit
2024/04/15,Insurance Premium,8024.9,debit
2024/04/18,Reliance Fresh,1841.35,debit
2024/04/22,Spotify Premium,119.0,debit
2024/04/22,Netflix Subscription,618.86,debit
2024/04/22,Bonus Credit,39859.25,credit
2024/04/23,BookMyShow Tickets,568.48,debit
2024/04/24,Reliance Fresh,755.79,debit
2024/04/24,Book Purchase,409.4,debit
2024/04/25,PVR Cinemas,449.82,debit
2024/04/27,Gaming Recharge,712.47,debit
2024/04/29,Parking Charges,97.97,debit
2024/05/01,Doctor Consultation,372.21,debit
2024/05/01,Gaming Recharge,1897.9,debit
2024/05/02,House Rent,26932.76,debit
2024/05/05,Book Purchase,683.92,debit
2024/05/06,Rental Income,5342.78,credit
2024/05/07,Electricity Bill,1355.54,debit
2024/05/07,Amazon Purchase,349.73,debit
2024/05/07,Meesho Order,723.93,debit
2024/05/08,Coffee Shop,133.45,debit
2024/05/10,Reliance Fresh,899.22,debit
2024/05/10,Transfer Received,6816.8,credit
2024/05/11,School Fees,10167.85,debit
2024/05/12,Zomato Food Delivery,729.61,debit
2024/05/13,DMart Purchase,672.81,debit
2024/05/14,Jio Recharge,547.72,debit
2024/05/14,1mg Medicine Order,480.01,debit
2024/05/14,UPI Received,7971.09,credit
2024/05/15,Rental Income,13659.7,credit
2024/05/16,Spa Treatment,2329.54,debit
2024/05/16,Doctor Consultation,1299.39,debit
2024/05/16,Ajio Clothing,2046.35,debit
2024/05/17,Doctor Consultation,1354.76,debit
2024/05/18,Doctor Consultation,744.23,debit
2024/05/19,Apollo Pharmacy,360.52,debit
2024/05/21,YouTube Premium,139.0,debit
2024/05/22,School Fees,2954.26,debit
2024/05/22,Doctor Consultation,739.39,debit
2024/05/22,Interest Credit,1462.18,credit
2024/05/23,Hair Salon,1299.87,debit
2024/05/23,Newspaper Subscription,160.27,debit
2024/05/24,Doctor Consultation,480.47,debit
2024/05/24,Uber Ride,260.18,debit
2024/05/25,Electricity Bill,1161.33,debit
2024/05/25,Dividend Credit,13866.09,credit
2024/05/25,Book Purchase,1079.12,debit
2024/05/26,Doctor Consultation,840.83,debit
2024/05/26,Petrol / Diesel,817.38,debit
2024/05/26,Myntra Fashion,3751.47,debit
2024/05/29,School Fees,6485.53,debit
2024/05/29,Book Purchase,1061.06,debit
2024/05/29,1mg Medicine Order,836.75,debit
2024/05/31,Flipkart Order,5219.14,debit
2024/05/31,Spotify Premium,119.0,debit
2024/05/31,Electricity Bill,1301.89,debit
2024/06/01,Apollo Pharmacy,1692.25,debit
2024/06/01,Apollo Pharmacy,1431.88,debit
2024/06/01,Rental Income,19744.29,credit
2024/06/01,Myntra Fashion,773.05,debit
2024/06/02,Dividend Credit,9749.26,credit
2024/06/03,Myntra Fashion,2542.22,debit
2024/06/03,Newspaper Subscription,243.18,debit
2024/06/06,Maintenance Charges,1804.92,debit
2024/06/06,Rapido Bike Taxi,118.24,debit
2024/06/08,Online Course,3383.44,debit
2024/06/08,More Supermarket,1298.35,debit
2024/06/08,Book Purchase,227.5,debit
2024/06/09,Spotify Premium,119.0,debit
2024/06/09,Cashback Credit,770.95,credit
2024/06/09,School Fees,2231.14,debit
2024/06/11,Apollo Pharmacy,536.64,debit
2024/06/12,Interest Credit,2582.24,credit
2024/06/13,Refund Credit,1399.89,credit
2024/06/13,House Rent,22270.68,debit
2024/06/13,Bonus Credit,33458.96,credit
2024/06/13,Rental Income,8683.85,credit
2024/06/14,Petrol / Diesel,3467.63,debit
2024/06/15,Gaming Recharge,746.44,debit
2024/06/15,Online Course,2679.13,debit
2024/06/15,Myntra Fashion,2607.36,debit
2024/06/15,Meesho Order,785.28,debit
2024/06/16,Doctor Consultation,515.84,debit
2024/06/17,Apollo Pharmacy,613.22,debit
2024/06/19,PVR Cinemas,728.33,debit
2024/06/21,House Rent,24712.13,debit
2024/06/21,Airtel Mobile Bill,359.61,debit
2024/06/22,Gym Membership,1825.05,debit
2024/06/22,Amazon Prime,601.89,debit
2024/06/23,UPI Received,12827.43,credit
2024/06/24,Petrol / Diesel,2066.82,debit
2024/06/25,Zomato Food Delivery,246.64,debit
2024/06/26,UPI Received,19245.11,credit
2024/06/26,Reliance Fresh,1110.79,debit
2024/06/26,Flipkart Order,2338.45,debit
2024/06/27,Refund Credit,3339.33,credit
2024/06/28,Coffee Shop,403.97,debit
2024/06/28,Freelance Payment,25812.9,credit
2024/06/28,Gaming Recharge,1219.82,debit
2024/06/28,Rapido Bike Taxi,33.84,debit
2024/06/29,Ajio Clothing,2890.01,debit
2024/06/30,Swiggy Order,140.22,debit
2024/07/01,Uber Ride,144.62,debit
2024/07/01,UPI Received,12272.93,credit
2024/07/02,Petrol / Diesel,3200.36,debit
2024/07/03,Amazon Purchase,2242.71,debit
2024/07/04,Uber Ride,243.59,debit
2024/07/06,Spotify Premium,119.0,debit
2024/07/06,Parking Charges,172.13,debit
2024/07/07,Rapido Bike Taxi,77.84,debit
2024/07/08,Petrol / Diesel,1995.64,debit
2024/07/08,Jio Recharge,454.82,debit
2024/07/08,Zomato Food Delivery,731.93,debit
2024/07/09,Gaming Recharge,1287.72,debit
2024/07/09,Refund Credit,3864.23,credit
2024/07/09,Meesho Order,979.32,debit
2024/07/10,School Fees,13212.87,debit
2024/07/10,Zomato Food Delivery,470.05,debit
2024/07/12,House Rent,10007.99,debit
2024/07/13,PVR Cinemas,739.64,debit
2024/07/14,Zomato Food Delivery,762.75,debit
2024/07/15,1mg Medicine Order,832.21,debit
2024/07/16,Petrol / Diesel,1211.3,debit
2024/07/17,Hotel Stay,1770.58,debit
2024/07/17,Coffee Shop,264.04,debit
2024/07/17,Travel Booking,8986.99,debit
2024/07/19,Bonus Credit,32559.15,credit
2024/07/19,Water Bill,669.73,debit
2024/07/19,Maintenance Charges,545.11,debit
2024/07/19,1mg Medicine Order,1205.78,debit
2024/07/20,Flipkart Order,1005.42,debit
2024/07/20,Spa Treatment,2365.05,debit
2024/07/20,DMart Purchase,842.64,debit
2024/07/21,BigBasket Groceries,828.58,debit
2024/07/22,DMart Purchase,598.47,debit
2024/07/23,DMart Purchase,1880.6,debit
2024/07/24,1mg Medicine Order,628.35,debit
2024/07/25,YouTube Premium,139.0,debit
2024/07/26,Newspaper Subscription,205.72,debit
2024/07/27,Spa Treatment,2579.21,debit
2024/07/27,Travel Booking,9777.49,debit
2024/07/27,Flipkart Order,4059.48,debit
2024/07/27,Ajio Clothing,2292.77,debit
2024/07/28,Meesho Order,1081.53,debit
2024/07/28,School Fees,3064.7,debit
2024/08/01,Petrol / Diesel,3813.61,debit
2024/08/02,Flipkart Order,3173.64,debit
2024/08/03,School Fees,13388.62,debit
2024/08/03,Metro Card Recharge,863.13,debit
2024/08/04,PVR Cinemas,745.74,debit
2024/08/05,Maintenance Charges,2763.06,debit
2024/08/06,Newspaper Subscription,108.26,debit
2024/08/06,More Supermarket,863.3,debit
2024/08/09,Dividend Credit,2119.53,credit
2024/08/11,UPI Received,18990.78,credit
2024/08/12,Gym Membership,1281.69,debit
2024/08/12,YouTube Premium,139.0,debit
2024/08/13,Hotstar Subscription,212.07,debit
2024/08/14,Spa Treatment,509.12,debit
2024/08/14,Doctor Consultation,1016.87,debit
2024/08/14,Online Course,2287.26,debit
2024/08/15,Transfer Received,8395.47,credit
2024/08/15,Metro Card Recharge,801.69,debit
2024/08/15,Netflix Subscription,328.77,debit
2024/08/17,UPI Received,7605.19,credit
2024/08/17,Dividend Credit,6503.2,credit
2024/08/18,Amazon Prime,457.69,debit
2024/08/19,Transfer Received,15466.15,credit
2024/08/21,Amazon Purchase,2225.04,debit
2024/08/22,Apollo Pharmacy,1780.24,debit
2024/08/22,Spotify Premium,119.0,debit
2024/08/23,Ajio Clothing,2508.93,debit
2024/08/25,Hotstar Subscription,288.64,debit
2024/08/27,Ajio Clothing,2230.57,debit
2024/08/27,Flipkart Order,4435.53,debit
2024/08/28,Meesho Order,844.81,debit
2024/08/28,BookMyShow Tickets,1411.96,debit
2024/08/30,Swiggy Order,669.8,debit
2024/08/30,Apollo Pharmacy,1620.0,debit
2024/08/31,More Supermarket,316.11,debit
2024/09/04,Hotel Stay,4371.9,debit
2024/09/04,Travel Booking,9990.57,debit
2024/09/05,Dividend Credit,5584.75,credit
2024/09/06,Uber Ride,187.84,debit
2024/09/06,Book Purchase,1365.09,debit
2024/09/07,Amazon Prime,324.82,debit
2024/09/07,Dividend Credit,8730.17,credit
2024/09/08,Doctor Consultation,306.06,debit
2024/09/09,Netflix Subscription,582.36,debit
2024/09/09,Rental Income,18388.46,credit
2024/09/09,Newspaper Subscription,147.71,debit
2024/09/10,Refund Credit,1613.7,credit
2024/09/10,Travel Booking,10161.7,debit
2024/09/11,Airtel Mobile Bill,787.47,debit
2024/09/11,School Fees,9504.78,debit
2024/09/12,Doctor Consultation,1789.75,debit
2024/09/12,Refund Credit,2761.45,credit
2024/09/15,School Fees,10995.33,debit
2024/09/16,Reliance Fresh,239.66,debit
2024/09/17,Meesho Order,1480.24,debit
2024/09/17,Ajio Clothing,1195.48,debit
2024/09/17,Flipkart Order,3066.89,debit
2024/09/17,Gaming Recharge,342.59,debit
2024/09/18,Water Bill,700.09,debit
2024/09/19,DMart Purchase,3372.07,debit
2024/09/20,Ola Cab,300.21,debit
2024/09/21,Reliance Fresh,448.57,debit
2024/09/22,PVR Cinemas,707.57,debit
2024/09/24,Hair Salon,1109.27,debit
2024/09/24,Hotel Stay,2265.69,debit
2024/09/25,Amazon Purchase,4438.19,debit
2024/09/25,1mg Medicine Order,776.64,debit
2024/09/25,Travel Booking,5635.04,debit
2024/09/30,Meesho Order,916.44,debit
2024/10/01,School Fees,6245.32,debit
2024/10/02,Amazon Prime,791.5,debit
2024/10/02,Refund Credit,3544.08,credit
2024/10/03,More Supermarket,262.52,debit
2024/10/03,Freelance Payment,15827.76,credit
2024/10/04,School Fees,4018.98,debit
2024/10/04,Meesho Order,991.25,debit
2024/10/04,Reliance Fresh,1762.31,debit
2024/10/04,Hotstar Subscription,365.23,debit
2024/10/05,Amazon Prime,680.57,debit
2024/10/07,Hotel Stay,5307.43,debit
2024/10/08,Electricity Bill,4959.14,debit
2024/10/09,YouTube Premium,139.0,debit
2024/10/09,Transfer Received,38752.7,credit
2024/10/10,Amazon Purchase,4388.88,debit
2024/10/12,Cashback Credit,355.9,credit
2024/10/13,Freelance Payment,7451.12,credit
2024/10/14,Restaurant Dinner,1081.35,debit
2024/10/14,Interest Credit,2704.52,credit
2024/10/15,Petrol / Diesel,1687.28,debit
2024/10/16,YouTube Premium,139.0,debit
2024/10/17,Spa Treatment,522.2,debit
2024/10/18,Interest Credit,636.91,credit
2024/10/18,Interest Credit,1103.55,credit
2024/10/19,Swiggy Order,369.79,debit
2024/10/20,Online Course,528.25,debit
2024/10/20,DMart Purchase,2315.43,debit
2024/10/20,Amazon Prime,694.85,debit
2024/10/20,Cashback Credit,385.82,credit
2024/10/20,School Fees,13476.92,debit
2024/10/20,Ajio Clothing,1784.43,debit
2024/10/21,House Rent,21927.53,debit
2024/10/21,Amazon Prime,793.66,debit
2024/10/23,Spotify Premium,119.0,debit
2024/10/23,YouTube Premium,139.0,debit
2024/10/27,Spa Treatment,757.63,debit
2024/10/28,Ola Cab,238.8,debit
2024/10/29,Reliance Fresh,1810.31,debit
2024/10/29,Salary Credit,63431.1,credit
