date,description,amount,transaction_type,category
2024-12-01,BookMyShow Tickets,"Rs 1,324.39",debit,Entertainment
2024-12-02,Ola Cab,Rs 483.66,debit,Transport
2024-12-02,Restaurant Dinner,"Rs 1,016.94",debit,Food & Dining
2024-12-03,Petrol/Diesel,Rs 558.72,debit,Transport
2024-12-04,Interest Credit,"Rs 2,898.55",credit,Interest
2024-12-04,Bonus Credit,"Rs 14,189.11",credit,Bonus
2024-12-05,Airtel Mobile Bill,Rs 882.01,debit,Utilities
2024-12-06,DMart Purchase,"Rs 2,605.44",debit,Groceries
2024-12-06,Jio Recharge,Rs 269.20,debit,Utilities
2024-12-06,Interest Credit,Rs 905.13,credit,Interest
2024-12-06,House Rent,"Rs 21,193.41",debit,Housing
2024-12-06,House Rent,"Rs 26,592.76",debit,Housing
2024-12-07,Maintenance Charges,"Rs 1,960.87",debit,Housing
2024-12-07,Book Purchase,"Rs 1,315.36",debit,Education
2024-12-07,Interest Credit,"Rs 2,336.01",credit,Interest
2024-12-08,MedPlus Medical Store,Rs 774.39,debit,Healthcare
2024-12-09,Electricity Bill,"Rs 2,550.68",debit,Utilities
2024-12-11,Gym Membership,"Rs 1,575.09",debit,Healthcare
2024-12-13,Online Course,"Rs 3,674.86",debit,Education
2024-12-14,MedPlus Medical Store,Rs 372.93,debit,Healthcare
2024-12-15,Airtel Mobile Bill,Rs 844.87,debit,Utilities
2024-12-15,PVR Cinemas,Rs 620.89,debit,Entertainment
2024-12-15,Myntra Fashion,"Rs 3,310.57",debit,Shopping
2024-12-16,Hotel Stay,"Rs 8,094.47",debit,Travel
2024-12-16,Apollo Pharmacy,"Rs 1,485.53",debit,Healthcare
2024-12-17,Refund Credit,Rs 613.57,credit,Refund
2024-12-18,Water Bill,Rs 731.79,debit,Utilities
2024-12-18,Bonus Credit,"Rs 43,315.98",credit,Bonus
2024-12-19,Salary Credit,"Rs 50,513.06",credit,Salary
2024-12-19,DMart Purchase,Rs 271.73,debit,Groceries
2024-12-20,Gym Membership,"Rs 2,292.19",debit,Healthcare
2024-12-21,Gym Membership,Rs 574.08,debit,Healthcare
2024-12-21,Flipkart Order,"Rs 3,442.23",debit,Shopping
2024-12-22,Maintenance Charges,"Rs 2,503.58",debit,Housing
2024-12-22,Book Purchase,"Rs 1,450.50",debit,Education
2024-12-22,Rental Income,"Rs 23,651.93",credit,Rental
2024-12-23,Reliance Fresh,"Rs 1,851.99",debit,Groceries
2024-12-23,Dividend Credit,"Rs 10,870.45",credit,Investment
2024-12-25,Bonus Credit,"Rs 36,443.72",credit,Bonus
2024-12-26,Online Course,"Rs 3,874.32",debit,Education
2024-12-27,Ola Cab,Rs 377.57,debit,Transport
2024-12-27,Cashback Credit,Rs 383.20,credit,Cashback
2024-12-28,Spa & Wellness,"Rs 1,415.13",debit,Personal Care
2024-12-28,BookMyShow Tickets,Rs 547.80,debit,Entertainment
2024-12-29,Online Course,"Rs 1,637.13",debit,Education
2024-12-30,Gym Membership,"Rs 1,649.66",debit,Healthcare
2024-12-30,DMart Purchase,"Rs 1,304.21",debit,Groceries
2024-12-30,Ola Cab,Rs 479.00,debit,Transport
2024-12-30,Restaurant Dinner,Rs 518.24,debit,Food & Dining
2024-12-31,DMart Purchase,"Rs 3,241.21",debit,Groceries
2024-12-31,Book Purchase,"Rs 1,027.65",debit,Education
2024-12-31,Spa & Wellness,Rs 635.35,debit,Personal Care
2025-01-01,Dividend Credit,"Rs 14,454.19",credit,Investment
2025-01-01,School Fees,"Rs 4,249.77",debit,Education
2025-01-01,Myntra Fashion,"Rs 1,347.59",debit,Shopping
2025-01-01,Insurance Premium,"Rs 9,241.99",debit,Insurance
2025-01-01,PVR Cinemas,Rs 556.40,debit,Entertainment
2025-01-03,School Fees,"Rs 6,038.85",debit,Education
2025-01-04,BookMyShow Tickets,Rs 735.06,debit,Entertainment
2025-01-04,Maintenance Charges,Rs 749.69,debit,Housing
2025-01-04,Jio Recharge,Rs 199.02,debit,Utilities
2025-01-04,Restaurant Dinner,"Rs 1,633.00",debit,Food & Dining
2025-01-05,Water Bill,Rs 504.01,debit,Utilities
2025-01-07,MedPlus Medical Store,Rs 388.16,debit,Healthcare
2025-01-07,Airtel Mobile Bill,Rs 860.92,debit,Utilities
2025-01-08,Metro Card Recharge,Rs 773.15,debit,Transport
2025-01-08,Airtel Mobile Bill,Rs 397.08,debit,Utilities
2025-01-08,Hair Salon,"Rs 1,279.49",debit,Personal Care
2025-01-09,Spotify Premium,Rs 119.00,debit,Entertainment
2025-01-09,DMart Purchase,"Rs 1,433.51",debit,Groceries
2025-01-09,Swiggy Order,Rs 602.88,debit,Food & Dining
2025-01-10,Refund Credit,"Rs 4,028.34",credit,Refund
2025-01-10,Zomato Food Delivery,Rs 322.01,debit,Food & Dining
2025-01-10,Online Course,"Rs 2,203.06",debit,Education
2025-01-10,Gym Membership,"Rs 1,797.28",debit,Healthcare
2025-01-11,Spotify Premium,Rs 119.00,debit,Entertainment
2025-01-11,Reliance Fresh,"Rs 1,359.20",debit,Groceries
2025-01-11,Spotify Premium,Rs 119.00,debit,Entertainment
2025-01-14,Swiggy Order,Rs 196.51,debit,Food & Dining
2025-01-14,BigBasket Groceries,"Rs 3,756.68",debit,Groceries
2025-01-15,Transfer Received,"Rs 38,575.34",credit,Transfer
2025-01-16,ATM Withdrawal,"Rs 4,951.23",debit,Others
2025-01-16,Swiggy Order,Rs 414.00,debit,Food & Dining
2025-01-16,Amazon Purchase,"Rs 4,013.88",debit,Shopping
2025-01-16,Netflix Subscription,Rs 639.56,debit,Entertainment
2025-01-17,School Fees,"Rs 6,548.27",debit,Education
2025-01-17,Zomato Food Delivery,Rs 739.68,debit,Food & Dining
2025-01-17,Zomato Food Delivery,Rs 494.14,debit,Food & Dining
2025-01-17,Freelance Payment,"Rs 19,137.41",credit,Freelance
2025-01-18,Jio Recharge,Rs 571.14,debit,Utilities
2025-01-20,Book Purchase,"Rs 1,327.27",debit,Education
2025-01-20,Amazon Purchase,"Rs 4,680.93",debit,Shopping
2025-01-20,Water Bill,Rs 766.99,debit,Utilities
2025-01-20,Interest Credit,"Rs 1,882.44",credit,Interest
2025-01-24,Metro Card Recharge,Rs 581.02,debit,Transport
2025-01-24,Water Bill,Rs 716.11,debit,Utilities
2025-01-24,Airtel Mobile Bill,Rs 300.72,debit,Utilities
2025-01-26,House Rent,"Rs 19,027.47",debit,Housing
2025-01-26,MedPlus Medical Store,"Rs 1,482.09",debit,Healthcare
2025-01-26,MedPlus Medical Store,Rs 649.05,debit,Healthcare
2025-01-27,School Fees,"Rs 12,051.13",debit,Education
2025-01-27,MedPlus Medical Store,"Rs 1,468.87",debit,Healthcare
2025-01-29,Electricity Bill,"Rs 1,145.50",debit,Utilities
2025-01-29,School Fees,"Rs 3,384.44",debit,Education
2025-01-29,Transfer Received,"Rs 19,681.20",credit,Transfer
2025-01-29,Travel Booking,"Rs 6,805.91",debit,Travel
2025-02-01,Airtel Mobile Bill,Rs 787.51,debit,Utilities
2025-02-01,DMart Purchase,"Rs 3,125.78",debit,Groceries
2025-02-02,Zomato Food Delivery,Rs 770.51,debit,Food & Dining
2025-02-03,Refund Credit,"Rs 3,340.19",credit,Refund
2025-02-04,Zomato Food Delivery,Rs 576.74,debit,Food & Dining
2025-02-05,Refund Credit,"Rs 2,289.09",credit,Refund
2025-02-05,Swiggy Order,Rs 147.50,debit,Food & Dining
2025-02-05,Water Bill,Rs 590.04,debit,Utilities
2025-02-06,Myntra Fashion,"Rs 2,504.05",debit,Shopping
2025-02-07,Petrol/Diesel,"Rs 1,248.28",debit,Transport
2025-02-07,Hotel Stay,"Rs 8,635.78",debit,Travel
2025-02-08,PVR Cinemas,Rs 620.92,debit,Entertainment
2025-02-08,Gym Membership,"Rs 2,123.79",debit,Healthcare
2025-02-09,Amazon Purchase,"Rs 2,832.96",debit,Shopping
2025-02-10,Online Course,Rs 502.46,debit,Education
2025-02-10,Amazon Purchase,"Rs 4,486.77",debit,Shopping
2025-02-10,Rental Income,"Rs 12,531.46",credit,Rental
2025-02-11,Myntra Fashion,"Rs 2,173.82",debit,Shopping
2025-02-11,Salary Credit,"Rs 71,080.58",credit,Salary
2025-02-11,Jio Recharge,Rs 233.41,debit,Utilities
2025-02-11,Hotel Stay,"Rs 3,574.30",debit,Travel
2025-02-11,DMart Purchase,"Rs 3,390.57",debit,Groceries
2025-02-12,Spa & Wellness,"Rs 1,247.89",debit,Personal Care
2025-02-12,Salary Credit,"Rs 47,648.46",credit,Salary
2025-02-12,Gym Membership,"Rs 1,915.44",debit,Healthcare
2025-02-13,Amazon Purchase,"Rs 1,376.36",debit,Shopping
2025-02-13,Restaurant Dinner,"Rs 2,638.98",debit,Food & Dining
2025-02-14,Flipkart Order,"Rs 2,682.72",debit,Shopping
2025-02-14,Rental Income,"Rs 15,742.28",credit,Rental
2025-02-15,Swiggy Order,Rs 450.14,debit,Food & Dining
2025-02-15,Uber Ride,Rs 330.33,debit,Transport
2025-02-16,Interest Credit,"Rs 2,437.54",credit,Interest
2025-02-16,Petrol/Diesel,"Rs 1,186.97",debit,Transport
2025-02-17,Flipkart Order,"Rs 5,834.12",debit,Shopping
2025-02-17,Maintenance Charges,Rs 777.52,debit,Housing
2025-02-17,Transfer Received,"Rs 2,405.32",credit,Transfer
2025-02-17,Maintenance Charges,"Rs 2,354.11",debit,Housing
2025-02-18,DMart Purchase,Rs 256.99,debit,Groceries
2025-02-19,Book Purchase,Rs 985.61,debit,Education
2025-02-19,Rental Income,"Rs 17,802.30",credit,Rental
2025-02-19,MedPlus Medical Store,Rs 185.18,debit,Healthcare
2025-02-20,House Rent,"Rs 15,832.33",debit,Housing
2025-02-20,Online Course,"Rs 2,947.11",debit,Education
2025-02-20,Zomato Food Delivery,Rs 532.68,debit,Food & Dining
2025-02-20,Coffee Shop,Rs 398.67,debit,Food & Dining
2025-02-21,BookMyShow Tickets,"Rs 1,450.14",debit,Entertainment
2025-02-21,Rental Income,"Rs 20,744.09",credit,Rental
2025-02-21,School Fees,"Rs 9,580.12",debit,Education
2025-02-21,BookMyShow Tickets,Rs 864.57,debit,Entertainment
2025-02-23,Electricity Bill,"Rs 3,213.42",debit,Utilities
2025-02-24,Myntra Fashion,"Rs 2,978.59",debit,Shopping
2025-02-25,Swiggy Order,Rs 169.27,debit,Food & Dining
2025-02-26,Metro Card Recharge,Rs 641.19,debit,Transport
2025-02-26,Transfer Received,"Rs 15,759.14",credit,Transfer
2025-02-26,Travel Booking,"Rs 18,634.29",debit,Travel
2025-02-27,Netflix Subscription,Rs 548.90,debit,Entertainment
2025-02-27,Book Purchase,Rs 805.12,debit,Education
2025-02-27,Flipkart Order,"Rs 4,310.39",debit,Shopping
2025-02-28,Maintenance Charges,"Rs 2,169.11",debit,Housing
2025-03-01,Restaurant Dinner,"Rs 1,076.46",debit,Food & Dining
2025-03-01,Netflix Subscription,Rs 363.27,debit,Entertainment
2025-03-02,Gym Membership,Rs 935.09,debit,Healthcare
2025-03-03,Reliance Fresh,"Rs 1,094.88",debit,Groceries
2025-03-03,Restaurant Dinner,Rs 977.89,debit,Food & Dining
2025-03-04,Coffee Shop,Rs 480.14,debit,Food & Dining
2025-03-04,MedPlus Medical Store,"Rs 1,233.48",debit,Healthcare
2025-03-04,ATM Withdrawal,"Rs 3,122.21",debit,Others
2025-03-04,Hair Salon,"Rs 1,405.06",debit,Personal Care
2025-03-04,PVR Cinemas,Rs 412.82,debit,Entertainment
2025-03-05,Myntra Fashion,"Rs 3,161.96",debit,Shopping
2025-03-06,Hair Salon,"Rs 1,436.33",debit,Personal Care
2025-03-06,Myntra Fashion,"Rs 1,542.34",debit,Shopping
2025-03-06,Insurance Premium,"Rs 9,792.62",debit,Insurance
2025-03-07,Water Bill,Rs 269.78,debit,Utilities
2025-03-07,Cashback Credit,Rs 357.43,credit,Cashback
2025-03-08,Hotel Stay,"Rs 1,612.05",debit,Travel
2025-03-08,Rental Income,"Rs 20,705.34",credit,Rental
2025-03-08,Spotify Premium,Rs 119.00,debit,Entertainment
2025-03-08,Ola Cab,Rs 243.34,debit,Transport
2025-03-09,Petrol/Diesel,"Rs 3,256.37",debit,Transport
2025-03-09,House Rent,"Rs 25,795.75",debit,Housing
2025-03-09,Travel Booking,"Rs 5,133.91",debit,Travel
2025-03-10,ATM Withdrawal,"Rs 1,445.44",debit,Others
2025-03-11,MedPlus Medical Store,Rs 536.23,debit,Healthcare
2025-03-11,Ola Cab,Rs 395.52,debit,Transport
2025-03-11,Metro Card Recharge,Rs 950.62,debit,Transport
2025-03-12,DMart Purchase,"Rs 1,203.84",debit,Groceries
2025-03-12,Swiggy Order,Rs 423.66,debit,Food & Dining
2025-03-14,MedPlus Medical Store,Rs 935.23,debit,Healthcare
2025-03-14,DMart Purchase,"Rs 1,660.65",debit,Groceries
2025-03-14,Jio Recharge,Rs 477.65,debit,Utilities
2025-03-16,Insurance Premium,"Rs 6,415.66",debit,Insurance
2025-03-16,Petrol/Diesel,"Rs 2,136.58",debit,Transport
2025-03-16,DMart Purchase,"Rs 2,159.31",debit,Groceries
2025-03-17,Jio Recharge,Rs 465.77,debit,Utilities
2025-03-19,Ola Cab,Rs 429.34,debit,Transport
2025-03-19,Online Course,Rs 551.89,debit,Education
2025-03-20,Netflix Subscription,Rs 634.14,debit,Entertainment
2025-03-20,Gym Membership,"Rs 1,511.25",debit,Healthcare
2025-03-20,Transfer Received,"Rs 30,866.01",credit,Transfer
2025-03-22,Uber Ride,Rs 124.65,debit,Transport
2025-03-22,BigBasket Groceries,"Rs 1,256.91",debit,Groceries
2025-03-23,Myntra Fashion,"Rs 1,966.71",debit,Shopping
2025-03-23,Netflix Subscription,Rs 378.95,debit,Entertainment
2025-03-24,Rental Income,"Rs 8,621.67",credit,Rental
2025-03-24,Refund Credit,"Rs 4,949.65",credit,Refund
2025-03-25,BigBasket Groceries,Rs 524.04,debit,Groceries
2025-03-26,Jio Recharge,Rs 412.83,debit,Utilities
2025-03-26,Transfer Received,"Rs 45,518.83",credit,Transfer
2025-03-27,Book Purchase,Rs 728.74,debit,Education
2025-03-28,Electricity Bill,"Rs 3,439.04",debit,Utilities
2025-03-28,Amazon Purchase,"Rs 1,069.22",debit,Shopping
2025-03-28,Spotify Premium,Rs 119.00,debit,Entertainment
2025-03-28,Spotify Premium,Rs 119.00,debit,Entertainment
2025-03-28,DMart Purchase,Rs 486.32,debit,Groceries
2025-03-28,House Rent,"Rs 8,916.48",debit,Housing
2025-03-28,ATM Withdrawal,"Rs 1,484.65",debit,Others
2025-03-29,Rental Income,"Rs 20,976.40",credit,Rental
2025-03-29,Book Purchase,"Rs 1,123.15",debit,Education
2025-03-31,Refund Credit,"Rs 3,871.58",credit,Refund
2025-03-31,School Fees,"Rs 8,074.49",debit,Education
2025-04-01,Zomato Food Delivery,Rs 770.92,debit,Food & Dining
2025-04-02,Transfer Received,"Rs 21,770.31",credit,Transfer
2025-04-02,Online Course,Rs 632.86,debit,Education
2025-04-02,MedPlus Medical Store,Rs 372.25,debit,Healthcare
2025-04-02,Netflix Subscription,Rs 241.04,debit,Entertainment
2025-04-02,Dividend Credit,"Rs 2,173.86",credit,Investment
2025-04-03,Swiggy Order,Rs 432.20,debit,Food & Dining
2025-04-03,Netflix Subscription,Rs 449.32,debit,Entertainment
2025-04-03,Petrol/Diesel,"Rs 3,224.04",debit,Transport
2025-04-03,Metro Card Recharge,Rs 868.53,debit,Transport
2025-04-04,Online Course,"Rs 1,335.90",debit,Education
2025-04-04,Swiggy Order,Rs 323.26,debit,Food & Dining
2025-04-04,Transfer Received,"Rs 38,897.21",credit,Transfer
2025-04-05,Cashback Credit,Rs 808.78,credit,Cashback
2025-04-05,DMart Purchase,"Rs 2,900.07",debit,Groceries
2025-04-06,Hotel Stay,"Rs 9,432.96",debit,Travel
2025-04-06,Gym Membership,"Rs 2,391.73",debit,Healthcare
2025-04-06,School Fees,"Rs 13,150.21",debit,Education
2025-04-07,BigBasket Groceries,"Rs 1,660.65",debit,Groceries
2025-04-08,Water Bill,Rs 639.50,debit,Utilities
2025-04-08,School Fees,"Rs 6,291.27",debit,Education
2025-04-08,Petrol/Diesel,"Rs 1,057.39",debit,Transport
2025-04-09,Ola Cab,Rs 169.97,debit,Transport
2025-04-10,Airtel Mobile Bill,Rs 612.06,debit,Utilities
2025-04-10,Jio Recharge,Rs 368.30,debit,Utilities
2025-04-10,BookMyShow Tickets,Rs 977.20,debit,Entertainment
2025-04-10,Flipkart Order,"Rs 1,017.58",debit,Shopping
2025-04-11,Swiggy Order,Rs 490.23,debit,Food & Dining
2025-04-11,Dividend Credit,"Rs 5,946.47",credit,Investment
2025-04-11,Airtel Mobile Bill,Rs 454.96,debit,Utilities
2025-04-12,Myntra Fashion,"Rs 1,859.38",debit,Shopping
2025-04-12,Swiggy Order,Rs 199.95,debit,Food & Dining
2025-04-12,Spa & Wellness,"Rs 1,697.66",debit,Personal Care
2025-04-12,Jio Recharge,Rs 227.78,debit,Utilities
2025-04-14,MedPlus Medical Store,"Rs 1,456.70",debit,Healthcare
2025-04-14,ATM Withdrawal,"Rs 1,863.86",debit,Others
2025-04-15,Maintenance Charges,"Rs 1,442.39",debit,Housing
2025-04-15,Refund Credit,"Rs 1,063.05",credit,Refund
2025-04-15,Maintenance Charges,"Rs 2,119.10",debit,Housing
2025-04-15,Reliance Fresh,Rs 461.10,debit,Groceries
2025-04-16,Hotel Stay,"Rs 5,160.21",debit,Travel
2025-04-16,Refund Credit,"Rs 4,233.71",credit,Refund
2025-04-16,ATM Withdrawal,"Rs 1,482.99",debit,Others
2025-04-16,Swiggy Order,Rs 296.46,debit,Food & Dining
2025-04-17,Reliance Fresh,Rs 732.82,debit,Groceries
2025-04-17,Apollo Pharmacy,"Rs 1,020.50",debit,Healthcare
2025-04-18,Restaurant Dinner,"Rs 1,325.46",debit,Food & Dining
2025-04-18,Travel Booking,"Rs 2,332.50",debit,Travel
2025-04-19,Gym Membership,"Rs 2,337.12",debit,Healthcare
2025-04-20,Water Bill,Rs 333.28,debit,Utilities
2025-04-20,Hotel Stay,"Rs 8,013.48",debit,Travel
2025-04-20,Spotify Premium,Rs 119.00,debit,Entertainment
2025-04-20,PVR Cinemas,Rs 657.91,debit,Entertainment
2025-04-21,Rental Income,"Rs 12,501.24",credit,Rental
2025-04-21,Flipkart Order,Rs 363.15,debit,Shopping
2025-04-21,School Fees,"Rs 14,555.55",debit,Education
2025-04-22,Gym Membership,"Rs 2,261.62",debit,Healthcare
2025-04-23,Water Bill,Rs 214.84,debit,Utilities
2025-04-23,House Rent,"Rs 10,777.29",debit,Housing
2025-04-23,Ola Cab,Rs 355.82,debit,Transport
2025-04-23,Flipkart Order,"Rs 2,271.21",debit,Shopping
2025-04-25,Reliance Fresh,"Rs 1,641.61",debit,Groceries
2025-04-25,Zomato Food Delivery,Rs 252.32,debit,Food & Dining
2025-04-26,Metro Card Recharge,Rs 396.00,debit,Transport
2025-04-26,Reliance Fresh,Rs 348.88,debit,Groceries
2025-04-27,ATM Withdrawal,"Rs 2,425.82",debit,Others
2025-04-27,Apollo Pharmacy,"Rs 1,993.43",debit,Healthcare
2025-04-27,BigBasket Groceries,Rs 305.53,debit,Groceries
2025-04-27,Metro Card Recharge,Rs 774.88,debit,Transport
2025-04-29,Freelance Payment,"Rs 27,115.65",credit,Freelance
2025-04-29,Water Bill,Rs 699.75,debit,Utilities
2025-04-29,Gym Membership,"Rs 1,150.19",debit,Healthcare
2025-04-29,Dividend Credit,"Rs 11,463.01",credit,Investment
2025-04-30,Hair Salon,"Rs 1,223.77",debit,Personal Care
2025-05-01,Zomato Food Delivery,Rs 776.54,debit,Food & Dining
2025-05-03,Book Purchase,"Rs 1,433.22",debit,Education
2025-05-03,School Fees,"Rs 5,855.79",debit,Education
2025-05-04,Amazon Purchase,"Rs 3,352.75",debit,Shopping
2025-05-05,Online Course,Rs 677.95,debit,Education
2025-05-05,Insurance Premium,"Rs 9,245.71",debit,Insurance
2025-05-05,Interest Credit,"Rs 1,859.54",credit,Interest
2025-05-05,Ola Cab,Rs 382.38,debit,Transport
2025-05-06,Jio Recharge,Rs 437.47,debit,Utilities
2025-05-06,Ola Cab,Rs 268.56,debit,Transport
2025-05-06,ATM Withdrawal,"Rs 4,690.49",debit,Others
2025-05-06,Insurance Premium,"Rs 8,332.43",debit,Insurance
2025-05-07,Metro Card Recharge,Rs 679.05,debit,Transport
2025-05-07,Insurance Premium,"Rs 9,359.28",debit,Insurance
2025-05-07,Travel Booking,"Rs 5,575.28",debit,Travel
2025-05-08,Reliance Fresh,"Rs 1,814.39",debit,Groceries
2025-05-09,Coffee Shop,Rs 250.16,debit,Food & Dining
2025-05-09,Uber Ride,Rs 291.57,debit,Transport
2025-05-10,Apollo Pharmacy,Rs 959.46,debit,Healthcare
2025-05-10,Book Purchase,"Rs 1,340.44",debit,Education
2025-05-11,Maintenance Charges,"Rs 1,289.52",debit,Housing
2025-05-12,Gym Membership,"Rs 1,061.22",debit,Healthcare
2025-05-12,Zomato Food Delivery,Rs 193.15,debit,Food & Dining
2025-05-12,Reliance Fresh,"Rs 1,664.97",debit,Groceries
2025-05-13,Refund Credit,"Rs 2,766.84",credit,Refund
2025-05-13,Salary Credit,"Rs 75,879.46",credit,Salary
2025-05-15,BigBasket Groceries,"Rs 2,316.74",debit,Groceries
2025-05-15,Transfer Received,"Rs 3,059.61",credit,Transfer
2025-05-17,Refund Credit,"Rs 3,363.37",credit,Refund
2025-05-17,ATM Withdrawal,"Rs 4,567.26",debit,Others
2025-05-17,Cashback Credit,Rs 395.31,credit,Cashback
2025-05-17,Netflix Subscription,Rs 433.92,debit,Entertainment
2025-05-18,Online Course,"Rs 2,949.15",debit,Education
2025-05-19,Maintenance Charges,"Rs 2,923.11",debit,Housing
2025-05-20,Gym Membership,"Rs 1,277.02",debit,Healthcare
2025-05-20,BigBasket Groceries,"Rs 3,311.98",debit,Groceries
2025-05-20,Swiggy Order,Rs 245.13,debit,Food & Dining
2025-05-20,DMart Purchase,"Rs 2,509.71",debit,Groceries
2025-05-20,Travel Booking,"Rs 13,571.05",debit,Travel
2025-05-21,Dividend Credit,"Rs 1,370.30",credit,Investment
2025-05-21,Hotel Stay,"Rs 7,633.89",debit,Travel
2025-05-22,Dividend Credit,"Rs 12,710.96",credit,Investment
2025-05-22,Maintenance Charges,Rs 971.31,debit,Housing
2025-05-24,Hair Salon,Rs 340.84,debit,Personal Care
2025-05-24,School Fees,"Rs 5,683.93",debit,Education
2025-05-24,Swiggy Order,Rs 739.46,debit,Food & Dining
2025-05-25,Cashback Credit,Rs 854.11,credit,Cashback
2025-05-25,Zomato Food Delivery,Rs 171.79,debit,Food & Dining
2025-05-25,Freelance Payment,"Rs 23,590.98",credit,Freelance
2025-05-26,Reliance Fresh,"Rs 1,301.41",debit,Groceries
2025-05-26,Flipkart Order,"Rs 2,416.13",debit,Shopping
2025-05-26,BookMyShow Tickets,Rs 517.71,debit,Entertainment
2025-05-26,Maintenance Charges,Rs 941.99,debit,Housing
2025-05-26,Spotify Premium,Rs 119.00,debit,Entertainment
2025-05-27,Swiggy Order,Rs 411.72,debit,Food & Dining
2025-05-27,Hair Salon,Rs 626.13,debit,Personal Care
2025-05-27,Salary Credit,"Rs 58,231.49",credit,Salary
2025-05-27,Uber Ride,Rs 102.23,debit,Transport
2025-05-27,Airtel Mobile Bill,Rs 552.65,debit,Utilities
2025-05-28,Apollo Pharmacy,Rs 740.99,debit,Healthcare
2025-05-28,Restaurant Dinner,"Rs 2,563.52",debit,Food & Dining
2025-05-28,Hair Salon,"Rs 1,100.13",debit,Personal Care
2025-05-28,Reliance Fresh,"Rs 1,143.56",debit,Groceries
2025-05-31,Online Course,"Rs 2,277.49",debit,Education
2025-05-31,Refund Credit,Rs 843.81,credit,Refund
2025-06-02,DMart Purchase,"Rs 2,129.18",debit,Groceries
2025-06-03,Ola Cab,Rs 102.02,debit,Transport
2025-06-03,Travel Booking,"Rs 14,957.02",debit,Travel
2025-06-03,Spa & Wellness,Rs 754.62,debit,Personal Care
2025-06-04,Myntra Fashion,"Rs 3,697.64",debit,Shopping
2025-06-04,Bonus Credit,"Rs 17,161.92",credit,Bonus
2025-06-04,Travel Booking,"Rs 16,954.45",debit,Travel
2025-06-04,Airtel Mobile Bill,Rs 526.88,debit,Utilities
2025-06-04,Flipkart Order,Rs 352.77,debit,Shopping
2025-06-05,Zomato Food Delivery,Rs 858.45,debit,Food & Dining
2025-06-06,ATM Withdrawal,Rs 523.98,debit,Others
2025-06-06,Hair Salon,Rs 975.29,debit,Personal Care
2025-06-06,Restaurant Dinner,Rs 844.16,debit,Food & Dining
2025-06-06,DMart Purchase,"Rs 2,992.72",debit,Groceries
2025-06-07,Freelance Payment,"Rs 11,176.48",credit,Freelance
2025-06-08,Petrol/Diesel,"Rs 2,272.19",debit,Transport
2025-06-08,PVR Cinemas,Rs 270.73,debit,Entertainment
2025-06-09,Jio Recharge,Rs 206.46,debit,Utilities
2025-06-09,Transfer Received,"Rs 29,803.54",credit,Transfer
2025-06-10,Travel Booking,"Rs 5,497.75",debit,Travel
2025-06-11,Coffee Shop,Rs 198.18,debit,Food & Dining
2025-06-11,Ola Cab,Rs 196.74,debit,Transport
2025-06-11,Ola Cab,Rs 480.16,debit,Transport
2025-06-13,Petrol/Diesel,"Rs 3,844.84",debit,Transport
2025-06-13,Petrol/Diesel,"Rs 3,847.76",debit,Transport
2025-06-13,ATM Withdrawal,"Rs 4,161.92",debit,Others
2025-06-14,PVR Cinemas,Rs 726.82,debit,Entertainment
2025-06-15,House Rent,"Rs 19,662.40",debit,Housing
2025-06-15,Maintenance Charges,Rs 808.01,debit,Housing
2025-06-17,Petrol/Diesel,"Rs 3,280.96",debit,Transport
2025-06-18,MedPlus Medical Store,Rs 963.17,debit,Healthcare
2025-06-19,Electricity Bill,"Rs 3,654.61",debit,Utilities
2025-06-20,Zomato Food Delivery,Rs 757.59,debit,Food & Dining
2025-06-20,Petrol/Diesel,Rs 951.32,debit,Transport
2025-06-20,Hair Salon,Rs 571.41,debit,Personal Care
2025-06-20,DMart Purchase,Rs 286.85,debit,Groceries
2025-06-21,Electricity Bill,"Rs 4,086.58",debit,Utilities
2025-06-22,School Fees,"Rs 4,076.66",debit,Education
2025-06-23,Book Purchase,"Rs 1,029.02",debit,Education
2025-06-23,Electricity Bill,"Rs 4,679.98",debit,Utilities
2025-06-23,Cashback Credit,Rs 650.98,credit,Cashback
2025-06-24,Restaurant Dinner,"Rs 2,615.98",debit,Food & Dining
2025-06-24,Electricity Bill,"Rs 4,118.45",debit,Utilities
2025-06-24,Salary Credit,"Rs 115,864.37",credit,Salary
2025-06-25,Maintenance Charges,Rs 665.73,debit,Housing
2025-06-25,Book Purchase,Rs 765.69,debit,Education
2025-06-26,Netflix Subscription,Rs 532.07,debit,Entertainment
2025-06-27,Swiggy Order,Rs 430.17,debit,Food & Dining
2025-06-27,Metro Card Recharge,Rs 354.24,debit,Transport
2025-06-27,Swiggy Order,Rs 368.76,debit,Food & Dining
2025-06-27,DMart Purchase,"Rs 1,000.06",debit,Groceries
2025-06-27,Interest Credit,"Rs 2,933.99",credit,Interest
2025-06-28,Freelance Payment,"Rs 20,373.47",credit,Freelance
2025-06-28,Freelance Payment,"Rs 6,379.35",credit,Freelance
2025-06-28,Airtel Mobile Bill,Rs 978.44,debit,Utilities
2025-06-29,MedPlus Medical Store,"Rs 1,247.27",debit,Healthcare
2025-07-02,Hair Salon,"Rs 1,348.29",debit,Personal Care
2025-07-03,Ola Cab,Rs 95.28,debit,Transport
2025-07-04,Reliance Fresh,"Rs 1,551.17",debit,Groceries
2025-07-04,Spa & Wellness,"Rs 1,373.95",debit,Personal Care
