date,description,amount,transaction_type,category
2022-10-13,Property Tax,INR 5426.29,debit,Housing
2022-10-14,Milk Monthly,INR 809.32,debit,Groceries
2022-10-15,Spotify Premium,INR 119.00,debit,Subscriptions
2022-10-15,Children's Birthday Party,INR 14690.14,debit,Entertainment
2022-10-17,Hotstar Subscription,INR 280.64,debit,Subscriptions
2022-10-17,Zomato Food Delivery,INR 622.74,debit,Food & Dining
2022-10-18,Uber Ride,INR 455.65,debit,Transportation
2022-10-19,School Bus Fees,INR 2206.94,debit,Education
2022-10-19,Children's Birthday Party,INR 9153.53,debit,Entertainment
2022-10-19,Reliance Fresh,INR 1801.12,debit,Groceries
2022-10-19,Family Vacation,INR 17894.83,debit,Travel
2022-10-20,Husband Salary,INR 146208.28,credit,Income
2022-10-21,More Supermarket,INR 1230.88,debit,Groceries
2022-10-21,Property Tax,INR 1050.47,debit,Housing
2022-10-21,BigBasket Groceries,INR 2011.04,debit,Groceries
2022-10-22,Vegetable Vendor,INR 917.66,debit,Groceries
2022-10-24,Tuition Teacher,INR 6817.17,debit,Education
2022-10-27,Rapido Bike Taxi,INR 114.78,debit,Transportation
2022-10-28,Toys & Games,INR 3223.71,debit,Shopping
2022-10-28,Maid/Cook Salary,INR 6063.81,debit,Miscellaneous
2022-10-29,Zomato Food Delivery,INR 815.77,debit,Food & Dining
2022-10-30,Amazon Purchase,INR 7362.07,debit,Shopping
2022-10-30,Amazon Purchase,INR 7324.78,debit,Shopping
2022-10-30,Family Vacation,INR 54365.88,debit,Travel
2022-10-31,Household Repairs,INR 5162.09,debit,Housing
2022-10-31,Ajio Clothing,INR 2323.37,debit,Shopping
2022-11-01,Interest Credit,INR 4921.87,credit,Income
2022-11-04,Hotstar Subscription,INR 178.22,debit,Subscriptions
2022-11-04,Bonus Credit,INR 56648.41,credit,Income
2022-11-06,More Supermarket,INR 574.48,debit,Groceries
2022-11-06,Flipkart Order,INR 3961.19,debit,Shopping
2022-11-07,Ola Cab,INR 418.08,debit,Transportation
2022-11-07,DMart Purchase,INR 283.67,debit,Groceries
2022-11-08,Household Repairs,INR 19735.74,debit,Housing
2022-11-09,Hotstar Subscription,INR 564.35,debit,Subscriptions
2022-11-09,Hotstar Subscription,INR 835.02,debit,Subscriptions
2022-11-09,Toys & Games,INR 508.97,debit,Shopping
2022-11-10,Bonus Credit,INR 14041.40,credit,Income
2022-11-11,Kids Clothing,INR 2356.58,debit,Shopping
2022-11-11,Spotify Premium,INR 119.00,debit,Subscriptions
2022-11-12,Flipkart Order,INR 5548.93,debit,Shopping
2022-11-13,Netflix Subscription,INR 457.21,debit,Subscriptions
2022-11-17,Ajio Clothing,INR 2299.28,debit,Shopping
2022-11-18,More Supermarket,INR 1330.14,debit,Groceries
2022-11-18,Kids Clothing,INR 1756.95,debit,Shopping
2022-11-18,Car EMI,INR 10071.69,debit,Transportation
2022-11-19,Toys & Games,INR 4655.78,debit,Shopping
2022-11-20,Rapido Bike Taxi,INR 46.04,debit,Transportation
2022-11-20,Spotify Premium,INR 119.00,debit,Subscriptions
2022-11-21,Amazon Prime,INR 946.98,debit,Subscriptions
2022-11-22,Bonus Credit,INR 78827.33,credit,Income
2022-11-22,Milk Monthly,INR 936.31,debit,Groceries
2022-11-23,Milk Monthly,INR 984.70,debit,Groceries
2022-11-26,Maid/Cook Salary,INR 8045.66,debit,Miscellaneous
2022-11-27,Zomato Food Delivery,INR 236.08,debit,Food & Dining
2022-11-27,Refund Credit,INR 1572.68,credit,Income
2022-11-27,Swiggy Order,INR 413.41,debit,Food & Dining
2022-11-27,Flipkart Order,INR 1151.22,debit,Shopping
2022-11-28,Ajio Clothing,INR 2178.84,debit,Shopping
2022-11-28,Reliance Fresh,INR 1770.36,debit,Groceries
2022-12-01,Kids Clothing,INR 691.82,debit,Shopping
2022-12-01,Reliance Fresh,INR 1567.77,debit,Groceries
2022-12-01,Tuition Teacher,INR 2139.05,debit,Education
2022-12-02,DMart Purchase,INR 934.08,debit,Groceries
2022-12-02,Rental Income,INR 18709.57,credit,Income
2022-12-04,Refund Credit,INR 3976.09,credit,Income
2022-12-04,Ola Cab,INR 275.73,debit,Transportation
2022-12-05,Home Appliance Purchase,INR 35759.68,debit,Shopping
2022-12-05,YouTube Premium,INR 139.00,debit,Subscriptions
2022-12-06,Household Repairs,INR 15996.65,debit,Housing
2022-12-06,DMart Purchase,INR 558.70,debit,Groceries
2022-12-07,Ola Cab,INR 76.84,debit,Transportation
2022-12-08,Vegetable Vendor,INR 318.69,debit,Groceries
2022-12-10,Car EMI,INR 12577.26,debit,Transportation
2022-12-12,Cashback Credit,INR 546.89,credit,Income
2022-12-12,Milk Monthly,INR 907.67,debit,Groceries
2022-12-13,BookMyShow Tickets,INR 1334.93,debit,Entertainment
2022-12-15,Netflix Subscription,INR 500.45,debit,Subscriptions
2022-12-15,School Bus Fees,INR 1629.44,debit,Education
2022-12-16,Swiggy Order,INR 375.66,debit,Food & Dining
2022-12-16,Family Restaurant,INR 1554.97,debit,Food & Dining
2022-12-17,Family Vacation,INR 23692.16,debit,Travel
2022-12-18,Swiggy Order,INR 587.78,debit,Food & Dining
2022-12-18,Amazon Purchase,INR 954.33,debit,Shopping
2022-12-18,DMart Purchase,INR 1452.42,debit,Groceries
2022-12-19,Household Repairs,INR 19371.35,debit,Housing
2022-12-19,Wife Salary,INR 63288.68,credit,Income
2022-12-20,Rental Income,INR 10538.60,credit,Income
2022-12-21,Swiggy Order,INR 636.87,debit,Food & Dining
2022-12-22,Flipkart Order,INR 5029.03,debit,Shopping
2022-12-23,Tuition Teacher,INR 4090.94,debit,Education
2022-12-24,Cashback Credit,INR 276.75,credit,Income
2022-12-24,Zomato Food Delivery,INR 672.10,debit,Food & Dining
2022-12-25,YouTube Premium,INR 139.00,debit,Subscriptions
2022-12-26,Zomato Food Delivery,INR 339.78,debit,Food & Dining
2022-12-26,Car Servicing,INR 7518.93,debit,Transportation
2022-12-27,Zomato Food Delivery,INR 634.53,debit,Food & Dining
2022-12-27,Family Vacation,INR 52158.87,debit,Travel
2022-12-28,BookMyShow Tickets,INR 1222.11,debit,Entertainment
2022-12-28,Flipkart Order,INR 4310.12,debit,Shopping
2022-12-29,Uber Ride,INR 443.66,debit,Transportation
2023-01-01,Refund Credit,INR 4698.03,credit,Income
2023-01-02,School Bus Fees,INR 2796.17,debit,Education
2023-01-03,Children's Birthday Party,INR 6486.62,debit,Entertainment
2023-01-03,Amazon Prime,INR 365.15,debit,Subscriptions
2023-01-06,Uber Ride,INR 335.57,debit,Transportation
2023-01-06,Car Servicing,INR 8207.18,debit,Transportation
2023-01-08,School Bus Fees,INR 2850.38,debit,Education
2023-01-10,Spotify Premium,INR 119.00,debit,Subscriptions
2023-01-10,Spotify Premium,INR 119.00,debit,Subscriptions
2023-01-11,Maid/Cook Salary,INR 6441.56,debit,Miscellaneous
2023-01-12,Flipkart Order,INR 5894.95,debit,Shopping
2023-01-13,Rapido Bike Taxi,INR 133.85,debit,Transportation
2023-01-16,BigBasket Groceries,INR 830.78,debit,Groceries
2023-01-16,Children's Birthday Party,INR 9417.55,debit,Entertainment
2023-01-16,Car Servicing,INR 10286.97,debit,Transportation
2023-01-19,Ajio Clothing,INR 2454.39,debit,Shopping
2023-01-21,Uber Ride,INR 372.40,debit,Transportation
2023-01-23,Zomato Food Delivery,INR 716.91,debit,Food & Dining
2023-01-26,Refund Credit,INR 3753.38,credit,Income
2023-01-27,Household Repairs,INR 2835.42,debit,Housing
2023-01-27,Household Repairs,INR 18461.34,debit,Housing
2023-01-30,School Bus Fees,INR 2200.63,debit,Education
2023-01-30,More Supermarket,INR 1089.82,debit,Groceries
2023-01-30,Bonus Credit,INR 43650.61,credit,Income
2023-01-31,Spotify Premium,INR 119.00,debit,Subscriptions
2023-02-01,Car EMI,INR 14604.64,debit,Transportation
2023-02-01,Zomato Food Delivery,INR 481.09,debit,Food & Dining
2023-02-03,More Supermarket,INR 1457.42,debit,Groceries
2023-02-03,BigBasket Groceries,INR 2574.90,debit,Groceries
2023-02-03,Flipkart Order,INR 2155.86,debit,Shopping
2023-02-03,Zomato Food Delivery,INR 175.55,debit,Food & Dining
2023-02-03,Zomato Food Delivery,INR 344.27,debit,Food & Dining
2023-02-04,Husband Salary,INR 138918.34,credit,Income
2023-02-04,Spotify Premium,INR 119.00,debit,Subscriptions
2023-02-04,Interest Credit,INR 4962.48,credit,Income
2023-02-05,Netflix Subscription,INR 639.48,debit,Subscriptions
2023-02-06,Children's Birthday Party,INR 11666.36,debit,Entertainment
2023-02-07,Zomato Food Delivery,INR 270.78,debit,Food & Dining
2023-02-09,Kids Clothing,INR 725.21,debit,Shopping
2023-02-09,Kids Clothing,INR 708.37,debit,Shopping
2023-02-10,Milk Monthly,INR 637.48,debit,Groceries
2023-02-10,Milk Monthly,INR 1163.20,debit,Groceries
2023-02-10,Toys & Games,INR 4250.37,debit,Shopping
2023-02-10,Refund Credit,INR 3094.52,credit,Income
2023-02-10,Refund Credit,INR 4362.93,credit,Income
2023-02-12,Rapido Bike Taxi,INR 148.04,debit,Transportation
2023-02-13,Reliance Fresh,INR 1178.39,debit,Groceries
2023-02-13,Car EMI,INR 8485.49,debit,Transportation
2023-02-13,Kids Clothing,INR 2124.26,debit,Shopping
2023-02-14,School Bus Fees,INR 2323.41,debit,Education
2023-02-14,Flipkart Order,INR 1876.50,debit,Shopping
2023-02-16,Family Vacation,INR 31773.38,debit,Travel
2023-02-20,Amazon Purchase,INR 602.39,debit,Shopping
2023-02-20,Family Restaurant,INR 3457.81,debit,Food & Dining
2023-02-20,Toys & Games,INR 1691.36,debit,Shopping
2023-02-20,Vegetable Vendor,INR 574.28,debit,Groceries
2023-02-21,Maid/Cook Salary,INR 6503.96,debit,Miscellaneous
2023-02-22,Ola Cab,INR 435.25,debit,Transportation
2023-02-22,Flipkart Order,INR 1402.03,debit,Shopping
2023-02-23,Home Appliance Purchase,INR 36924.96,debit,Shopping
2023-02-23,More Supermarket,INR 1568.59,debit,Groceries
2023-02-24,Family Restaurant,INR 1504.97,debit,Food & Dining
2023-02-24,Tuition Teacher,INR 4288.89,debit,Education
2023-02-25,Hotstar Subscription,INR 391.39,debit,Subscriptions
2023-02-26,Cashback Credit,INR 1037.36,credit,Income
2023-02-26,Spotify Premium,INR 119.00,debit,Subscriptions
2023-02-26,Milk Monthly,INR 894.53,debit,Groceries
2023-02-26,Children's Birthday Party,INR 11442.98,debit,Entertainment
2023-02-28,YouTube Premium,INR 139.00,debit,Subscriptions
2023-02-28,Car EMI,INR 13980.83,debit,Transportation
2023-02-28,Wife Salary,INR 85268.77,credit,Income
2023-03-03,Family Vacation,INR 58083.89,debit,Travel
2023-03-04,Flipkart Order,INR 689.29,debit,Shopping
2023-03-05,Rental Income,INR 17009.69,credit,Income
2023-03-06,Amazon Purchase,INR 5282.63,debit,Shopping
2023-03-06,Flipkart Order,INR 4896.08,debit,Shopping
2023-03-06,School Bus Fees,INR 3145.98,debit,Education
2023-03-07,Household Repairs,INR 14489.58,debit,Housing
2023-03-07,Ola Cab,INR 254.27,debit,Transportation
2023-03-09,BookMyShow Tickets,INR 215.51,debit,Entertainment
2023-03-10,Uber Ride,INR 428.50,debit,Transportation
2023-03-14,Vegetable Vendor,INR 425.97,debit,Groceries
2023-03-14,Family Vacation,INR 29055.84,debit,Travel
2023-03-16,Property Tax,INR 5701.95,debit,Housing
2023-03-16,Car EMI,INR 18456.16,debit,Transportation
2023-03-17,Cashback Credit,INR 955.33,credit,Income
2023-03-20,Reliance Fresh,INR 1589.01,debit,Groceries
2023-03-21,Household Repairs,INR 6061.76,debit,Housing
2023-03-22,Car EMI,INR 18620.81,debit,Transportation
2023-03-24,More Supermarket,INR 1194.44,debit,Groceries
2023-03-25,School Bus Fees,INR 2233.43,debit,Education
2023-03-25,Household Repairs,INR 12163.79,debit,Housing
2023-03-26,Amazon Purchase,INR 1426.40,debit,Shopping
2023-03-26,Home Appliance Purchase,INR 26291.16,debit,Shopping
2023-03-28,Flipkart Order,INR 4187.46,debit,Shopping
2023-03-29,Refund Credit,INR 1151.00,credit,Income
2023-03-30,Netflix Subscription,INR 386.33,debit,Subscriptions
2023-03-31,Household Repairs,INR 7690.98,debit,Housing
2023-03-31,YouTube Premium,INR 139.00,debit,Subscriptions
2023-03-31,BookMyShow Tickets,INR 1315.78,debit,Entertainment
2023-04-03,Maid/Cook Salary,INR 3516.58,debit,Miscellaneous
2023-04-04,Kids Clothing,INR 2766.33,debit,Shopping
2023-04-05,Refund Credit,INR 3587.91,credit,Income
2023-04-07,Milk Monthly,INR 890.03,debit,Groceries
2023-04-09,Rapido Bike Taxi,INR 40.29,debit,Transportation
2023-04-09,Rapido Bike Taxi,INR 125.58,debit,Transportation
2023-04-10,Maid/Cook Salary,INR 4020.69,debit,Miscellaneous
2023-04-10,Family Vacation,INR 44390.48,debit,Travel
2023-04-10,Milk Monthly,INR 1000.79,debit,Groceries
2023-04-12,DMart Purchase,INR 2438.53,debit,Groceries
2023-04-15,Ajio Clothing,INR 2390.25,debit,Shopping
2023-04-18,Spotify Premium,INR 119.00,debit,Subscriptions
2023-04-19,Netflix Subscription,INR 188.26,debit,Subscriptions
2023-04-20,Vegetable Vendor,INR 444.32,debit,Groceries
2023-04-23,Wife Salary,INR 47487.58,credit,Income
2023-04-23,School Bus Fees,INR 3296.00,debit,Education
2023-04-24,School Bus Fees,INR 3336.86,debit,Education
2023-04-26,Family Restaurant,INR 3666.31,debit,Food & Dining
2023-04-26,Kids Clothing,INR 1402.85,debit,Shopping
2023-04-27,Flipkart Order,INR 3628.27,debit,Shopping
2023-04-28,Household Repairs,INR 14084.79,debit,Housing
2023-04-28,Vegetable Vendor,INR 773.18,debit,Groceries
2023-04-28,Car EMI,INR 9102.06,debit,Transportation
2023-04-30,Meesho Order,INR 1738.00,debit,Shopping
2023-04-30,Kids Clothing,INR 1287.05,debit,Shopping
2023-05-01,Family Restaurant,INR 1704.82,debit,Food & Dining
2023-05-01,Rapido Bike Taxi,INR 96.55,debit,Transportation
2023-05-02,Amazon Prime,INR 430.12,debit,Subscriptions
2023-05-03,Household Repairs,INR 5230.90,debit,Housing
2023-05-04,Swiggy Order,INR 643.49,debit,Food & Dining
2023-05-04,Rental Income,INR 18567.58,credit,Income
2023-05-04,Car EMI,INR 14490.47,debit,Transportation
2023-05-05,Hotstar Subscription,INR 873.28,debit,Subscriptions
2023-05-05,Car Servicing,INR 10841.42,debit,Transportation
2023-05-06,Hotstar Subscription,INR 461.13,debit,Subscriptions
2023-05-06,Maid/Cook Salary,INR 9666.95,debit,Miscellaneous
2023-05-07,Reliance Fresh,INR 1410.35,debit,Groceries
2023-05-09,Vegetable Vendor,INR 933.42,debit,Groceries
2023-05-09,More Supermarket,INR 1603.37,debit,Groceries
2023-05-11,School Bus Fees,INR 1911.46,debit,Education
2023-05-11,More Supermarket,INR 151.44,debit,Groceries
2023-05-12,Netflix Subscription,INR 457.84,debit,Subscriptions
2023-05-12,BigBasket Groceries,INR 1484.77,debit,Groceries
2023-05-14,Meesho Order,INR 360.18,debit,Shopping
2023-05-19,Netflix Subscription,INR 567.31,debit,Subscriptions
2023-05-20,Meesho Order,INR 1791.56,debit,Shopping
2023-05-20,Interest Credit,INR 2341.55,credit,Income
2023-05-20,More Supermarket,INR 1459.39,debit,Groceries
2023-05-22,Home Appliance Purchase,INR 27136.45,debit,Shopping
2023-05-23,Ajio Clothing,INR 3041.90,debit,Shopping
2023-05-23,Rental Income,INR 18723.72,credit,Income
2023-05-23,Children's Birthday Party,INR 8086.38,debit,Entertainment
2023-05-25,Reliance Fresh,INR 466.09,debit,Groceries
2023-05-29,Meesho Order,INR 1573.26,debit,Shopping
2023-05-29,Toys & Games,INR 3373.19,debit,Shopping
2023-05-30,Amazon Purchase,INR 1653.32,debit,Shopping
2023-06-03,Car Servicing,INR 9237.37,debit,Transportation
2023-06-03,Home Appliance Purchase,INR 23636.52,debit,Shopping
2023-06-03,Property Tax,INR 7551.45,debit,Housing
2023-06-03,Hotstar Subscription,INR 838.94,debit,Subscriptions
2023-06-03,BookMyShow Tickets,INR 1097.82,debit,Entertainment
2023-06-05,Amazon Prime,INR 719.92,debit,Subscriptions
2023-06-05,Amazon Purchase,INR 6421.52,debit,Shopping
2023-06-05,Rapido Bike Taxi,INR 59.70,debit,Transportation
2023-06-05,BigBasket Groceries,INR 2540.48,debit,Groceries
2023-06-05,Wife Salary,INR 65220.22,credit,Income
2023-06-05,School Bus Fees,INR 2413.09,debit,Education
2023-06-05,Rental Income,INR 9449.91,credit,Income
2023-06-07,Husband Salary,INR 116910.33,credit,Income
2023-06-07,Husband Salary,INR 117496.02,credit,Income
2023-06-08,Rapido Bike Taxi,INR 149.02,debit,Transportation
2023-06-10,Rapido Bike Taxi,INR 126.68,debit,Transportation
2023-06-11,Husband Salary,INR 72256.69,credit,Income
2023-06-12,Meesho Order,INR 1395.28,debit,Shopping
2023-06-13,Flipkart Order,INR 449.80,debit,Shopping
2023-06-14,Husband Salary,INR 90195.14,credit,Income
2023-06-14,Car Servicing,INR 3238.75,debit,Transportation
2023-06-15,Tuition Teacher,INR 2914.25,debit,Education
2023-06-15,Property Tax,INR 4940.54,debit,Housing
2023-06-17,YouTube Premium,INR 139.00,debit,Subscriptions
2023-06-19,Hotstar Subscription,INR 419.75,debit,Subscriptions
2023-06-19,Family Vacation,INR 45531.91,debit,Travel
2023-06-20,Toys & Games,INR 617.38,debit,Shopping
2023-06-20,Household Repairs,INR 1087.58,debit,Housing
2023-06-22,Amazon Prime,INR 642.06,debit,Subscriptions
2023-06-22,DMart Purchase,INR 1235.20,debit,Groceries
2023-06-24,Toys & Games,INR 2202.95,debit,Shopping
2023-06-24,YouTube Premium,INR 139.00,debit,Subscriptions
2023-06-25,Zomato Food Delivery,INR 427.41,debit,Food & Dining
2023-06-26,BookMyShow Tickets,INR 1033.11,debit,Entertainment
2023-06-26,More Supermarket,INR 317.28,debit,Groceries
2023-06-28,Toys & Games,INR 3002.15,debit,Shopping
2023-06-28,School Bus Fees,INR 1795.96,debit,Education
2023-06-29,BookMyShow Tickets,INR 1195.83,debit,Entertainment
2023-06-30,Netflix Subscription,INR 552.00,debit,Subscriptions
2023-06-30,Spotify Premium,INR 119.00,debit,Subscriptions
2023-06-30,BigBasket Groceries,INR 1185.56,debit,Groceries
2023-07-01,Amazon Prime,INR 903.95,debit,Subscriptions
2023-07-01,Reliance Fresh,INR 1420.93,debit,Groceries
2023-07-02,Hotstar Subscription,INR 380.25,debit,Subscriptions
2023-07-06,Property Tax,INR 3446.03,debit,Housing
2023-07-06,Myntra Fashion,INR 1097.62,debit,Shopping
2023-07-07,YouTube Premium,INR 139.00,debit,Subscriptions
2023-07-09,Hotstar Subscription,INR 158.91,debit,Subscriptions
2023-07-10,Reliance Fresh,INR 1319.40,debit,Groceries
2023-07-12,Meesho Order,INR 438.22,debit,Shopping
2023-07-12,Family Restaurant,INR 2831.63,debit,Food & Dining
2023-07-12,More Supermarket,INR 692.87,debit,Groceries
2023-07-13,More Supermarket,INR 850.87,debit,Groceries
2023-07-14,Amazon Purchase,INR 5897.10,debit,Shopping
2023-07-14,Netflix Subscription,INR 161.64,debit,Subscriptions
2023-07-15,Ola Cab,INR 73.97,debit,Transportation
2023-07-15,Husband Salary,INR 136963.61,credit,Income
2023-07-17,Ola Cab,INR 215.20,debit,Transportation
2023-07-17,Meesho Order,INR 1730.58,debit,Shopping
2023-07-17,DMart Purchase,INR 2721.29,debit,Groceries
2023-07-18,School Bus Fees,INR 3157.99,debit,Education
2023-07-18,Swiggy Order,INR 431.67,debit,Food & Dining
2023-07-18,Car Servicing,INR 10811.29,debit,Transportation
2023-07-18,School Bus Fees,INR 3388.75,debit,Education
2023-07-19,Meesho Order,INR 1331.51,debit,Shopping
2023-07-20,More Supermarket,INR 1029.25,debit,Groceries
2023-07-22,Reliance Fresh,INR 1023.54,debit,Groceries
2023-07-23,Swiggy Order,INR 499.10,debit,Food & Dining
2023-07-25,Uber Ride,INR 129.48,debit,Transportation
2023-07-26,Milk Monthly,INR 1065.45,debit,Groceries
2023-07-27,Vegetable Vendor,INR 949.35,debit,Groceries
2023-07-30,Uber Ride,INR 348.59,debit,Transportation
2023-07-30,Meesho Order,INR 1310.11,debit,Shopping
2023-08-01,Tuition Teacher,INR 6002.99,debit,Education
2023-08-01,Spotify Premium,INR 119.00,debit,Subscriptions
2023-08-01,Rapido Bike Taxi,INR 115.14,debit,Transportation
2023-08-01,Toys & Games,INR 2188.94,debit,Shopping
2023-08-02,Husband Salary,INR 146811.41,credit,Income
2023-08-04,Uber Ride,INR 430.04,debit,Transportation
2023-08-04,Children's Birthday Party,INR 13301.50,debit,Entertainment
2023-08-06,Interest Credit,INR 4602.79,credit,Income
2023-08-06,Family Vacation,INR 48337.56,debit,Travel
2023-08-06,Milk Monthly,INR 1043.60,debit,Groceries
2023-08-07,Wife Salary,INR 43858.34,credit,Income
2023-08-07,Rental Income,INR 7222.95,credit,Income
2023-08-08,Vegetable Vendor,INR 808.47,debit,Groceries
2023-08-10,Amazon Prime,INR 411.99,debit,Subscriptions
2023-08-11,Maid/Cook Salary,INR 7089.62,debit,Miscellaneous
2023-08-13,Children's Birthday Party,INR 5075.67,debit,Entertainment
2023-08-14,Refund Credit,INR 4188.02,credit,Income
2023-08-14,Property Tax,INR 5218.46,debit,Housing
2023-08-14,Netflix Subscription,INR 366.57,debit,Subscriptions
2023-08-15,Rental Income,INR 9149.66,credit,Income
2023-08-16,More Supermarket,INR 1510.43,debit,Groceries
2023-08-16,Household Repairs,INR 10153.95,debit,Housing
2023-08-17,Netflix Subscription,INR 509.21,debit,Subscriptions
2023-08-19,Rapido Bike Taxi,INR 95.75,debit,Transportation
2023-08-21,Kids Clothing,INR 2616.23,debit,Shopping
2023-08-22,Household Repairs,INR 13787.67,debit,Housing
2023-08-23,School Bus Fees,INR 3413.73,debit,Education
2023-08-23,Children's Birthday Party,INR 7542.06,debit,Entertainment
2023-08-25,Toys & Games,INR 1010.12,debit,Shopping
2023-08-25,Car EMI,INR 19728.48,debit,Transportation
2023-08-26,Family Vacation,INR 31631.22,debit,Travel
2023-08-26,Family Restaurant,INR 1597.77,debit,Food & Dining
2023-08-27,Home Appliance Purchase,INR 36367.58,debit,Shopping
2023-08-27,YouTube Premium,INR 139.00,debit,Subscriptions
2023-08-30,Reliance Fresh,INR 1967.68,debit,Groceries
2023-08-31,Zomato Food Delivery,INR 330.52,debit,Food & Dining
2023-08-31,Children's Birthday Party,INR 10617.21,debit,Entertainment
2023-09-01,BookMyShow Tickets,INR 1406.23,debit,Entertainment
2023-09-03,Meesho Order,INR 1885.31,debit,Shopping
2023-09-03,Ajio Clothing,INR 3251.91,debit,Shopping
2023-09-04,Netflix Subscription,INR 472.32,debit,Subscriptions
2023-09-04,Wife Salary,INR 72258.02,credit,Income
2023-09-06,Vegetable Vendor,INR 832.70,debit,Groceries
2023-09-06,Meesho Order,INR 208.55,debit,Shopping
2023-09-07,Property Tax,INR 1707.52,debit,Housing
2023-09-07,BigBasket Groceries,INR 3634.90,debit,Groceries
2023-09-08,Car Servicing,INR 11580.70,debit,Transportation
2023-09-11,Husband Salary,INR 78489.26,credit,Income
2023-09-12,YouTube Premium,INR 139.00,debit,Subscriptions
2023-09-12,Family Vacation,INR 10790.43,debit,Travel
2023-09-15,Ajio Clothing,INR 1932.03,debit,Shopping
2023-09-16,Rental Income,INR 14049.22,credit,Income
2023-09-16,Rental Income,INR 15641.15,credit,Income
2023-09-16,BookMyShow Tickets,INR 1290.67,debit,Entertainment
2023-09-17,Ajio Clothing,INR 2723.02,debit,Shopping
2023-09-17,Kids Clothing,INR 2674.88,debit,Shopping
2023-09-18,Zomato Food Delivery,INR 610.73,debit,Food & Dining
2023-09-19,Bonus Credit,INR 49812.05,credit,Income
2023-09-19,Meesho Order,INR 1320.01,debit,Shopping
2023-09-20,More Supermarket,INR 1610.61,debit,Groceries
2023-09-20,Car EMI,INR 19807.76,debit,Transportation
2023-09-20,Maid/Cook Salary,INR 4343.36,debit,Miscellaneous
2023-09-22,Home Appliance Purchase,INR 28202.51,debit,Shopping
2023-09-23,Ajio Clothing,INR 1309.84,debit,Shopping
2023-09-23,Uber Ride,INR 120.89,debit,Transportation
2023-09-23,Uber Ride,INR 332.00,debit,Transportation
2023-09-25,Wife Salary,INR 71355.55,credit,Income
2023-09-26,Milk Monthly,INR 986.12,debit,Groceries
2023-09-27,Family Restaurant,INR 3850.56,debit,Food & Dining
2023-09-29,BookMyShow Tickets,INR 1269.93,debit,Entertainment
2023-10-01,Reliance Fresh,INR 931.50,debit,Groceries
2023-10-02,Meesho Order,INR 1250.77,debit,Shopping
2023-10-03,Zomato Food Delivery,INR 527.79,debit,Food & Dining
2023-10-04,BookMyShow Tickets,INR 1240.56,debit,Entertainment
2023-10-05,Car Servicing,INR 8487.92,debit,Transportation
2023-10-05,Hotstar Subscription,INR 273.99,debit,Subscriptions
2023-10-05,Swiggy Order,INR 597.69,debit,Food & Dining
2023-10-05,Refund Credit,INR 2053.57,credit,Income
2023-10-08,Spotify Premium,INR 119.00,debit,Subscriptions
2023-10-10,Household Repairs,INR 7595.89,debit,Housing
2023-10-10,YouTube Premium,INR 139.00,debit,Subscriptions
2023-10-15,Kids Clothing,INR 1751.32,debit,Shopping
2023-10-15,Amazon Prime,INR 755.03,debit,Subscriptions
2023-10-15,Vegetable Vendor,INR 955.48,debit,Groceries
2023-10-16,Ola Cab,INR 375.95,debit,Transportation
2023-10-17,YouTube Premium,INR 139.00,debit,Subscriptions
2023-10-18,Property Tax,INR 6282.76,debit,Housing
2023-10-19,Meesho Order,INR 1144.96,debit,Shopping
2023-10-20,DMart Purchase,INR 2766.78,debit,Groceries
2023-10-21,Cashback Credit,INR 651.27,credit,Income
2023-10-22,School Bus Fees,INR 3166.82,debit,Education
2023-10-23,Kids Clothing,INR 1988.50,debit,Shopping
2023-10-25,Zomato Food Delivery,INR 709.68,debit,Food & Dining
2023-10-25,Zomato Food Delivery,INR 532.15,debit,Food & Dining
2023-10-26,DMart Purchase,INR 2517.68,debit,Groceries
2023-10-27,Family Restaurant,INR 3728.28,debit,Food & Dining
2023-10-28,Refund Credit,INR 4208.22,credit,Income
2023-10-29,Meesho Order,INR 1861.41,debit,Shopping
2023-10-29,BookMyShow Tickets,INR 1217.38,debit,Entertainment
2023-10-29,Hotstar Subscription,INR 350.59,debit,Subscriptions
2023-10-30,BookMyShow Tickets,INR 751.84,debit,Entertainment
2023-10-30,Property Tax,INR 4150.56,debit,Housing
2023-10-30,Myntra Fashion,INR 2787.08,debit,Shopping
2023-10-30,Flipkart Order,INR 3774.41,debit,Shopping
2023-10-31,Reliance Fresh,INR 1309.48,debit,Groceries
2023-10-31,Zomato Food Delivery,INR 279.64,debit,Food & Dining
2023-10-31,Amazon Purchase,INR 7606.11,debit,Shopping
2023-10-31,Household Repairs,INR 15182.33,debit,Housing
2023-11-01,Meesho Order,INR 1091.55,debit,Shopping
2023-11-03,Refund Credit,INR 2185.18,credit,Income
2023-11-05,Family Restaurant,INR 2949.83,debit,Food & Dining
2023-11-05,Maid/Cook Salary,INR 6972.22,debit,Miscellaneous
2023-11-05,Zomato Food Delivery,INR 224.30,debit,Food & Dining
2023-11-05,Flipkart Order,INR 656.96,debit,Shopping
2023-11-05,Ajio Clothing,INR 1295.55,debit,Shopping
2023-11-06,BigBasket Groceries,INR 1713.77,debit,Groceries
2023-11-06,Toys & Games,INR 2098.49,debit,Shopping
2023-11-07,Family Vacation,INR 5736.64,debit,Travel
2023-11-10,DMart Purchase,INR 2177.38,debit,Groceries
2023-11-10,Spotify Premium,INR 119.00,debit,Subscriptions
