date,description,amount,transaction_type,category
2024-03-25,Starbucks Coffee,354.76,debit,Food & Dining
2024-03-25,Zomato Food Delivery,349.96,debit,Food & Dining
2024-03-25,Ajio Clothing,598.69,debit,Shopping
2024-03-25,Starbucks Coffee,404.62,debit,Food & Dining
2024-03-26,Dunzo Quick Commerce,735.59,debit,Groceries
2024-03-26,WeWork Cafe,169.29,debit,Food & Dining
2024-03-27,BookMyShow Tickets,347.54,debit,Entertainment
2024-03-27,Swiggy Instamart,1055.21,debit,Groceries
2024-03-27,Myntra Fashion,2660.5,debit,Shopping
2024-03-28,Hotstar Subscription,787.27,debit,Subscriptions
2024-03-29,More Supermarket,575.69,debit,Groceries
2024-03-30,GitHub Copilot,837.0,debit,Subscriptions
2024-03-30,Standing Desk,13479.83,debit,Shopping
2024-03-30,Dividend Credit,3516.17,credit,Income
2024-03-31,Standing Desk,11850.0,debit,Shopping
2024-03-31,DMart Purchase,3135.18,debit,Groceries
2024-04-01,Spotify Premium,119.0,debit,Subscriptions
2024-04-01,Hotstar Subscription,359.06,debit,Subscriptions
2024-04-01,Meesho Order,428.58,debit,Shopping
2024-04-02,AWS Bill,11404.04,debit,Utilities
2024-04-02,Slack Pro,875.0,debit,Subscriptions
2024-04-02,Cult.fit Membership,2247.89,debit,Healthcare
2024-04-03,Transfer Received,1586.51,credit,Income
2024-04-05,Swiggy Order,875.45,debit,Food & Dining
2024-04-05,Uber Ride,370.14,debit,Transportation
2024-04-07,Swiggy Instamart,437.86,debit,Groceries
2024-04-08,Tech Gadget Purchase,7611.18,debit,Shopping
2024-04-08,Spotify Premium,119.0,debit,Subscriptions
2024-04-08,Rapido Bike Taxi,31.22,debit,Transportation
2024-04-08,DMart Purchase,2621.79,debit,Groceries
2024-04-08,Slack Pro,875.0,debit,Subscriptions
2024-04-08,Standing Desk,14033.1,debit,Shopping
2024-04-09,DMart Purchase,3405.99,debit,Groceries
2024-04-09,Myntra Fashion,3320.02,debit,Shopping
2024-04-09,BookMyShow Tickets,938.19,debit,Entertainment
2024-04-10,AWS Bill,2663.18,debit,Utilities
2024-04-11,Dunzo Quick Commerce,1905.85,debit,Groceries
2024-04-11,Flipkart Order,5961.36,debit,Shopping
2024-04-12,Rapido Bike Taxi,67.59,debit,Transportation
2024-04-13,BigBasket Groceries,3710.19,debit,Groceries
2024-04-14,Figma Subscription,1250.0,debit,Subscriptions
2024-04-14,Swiggy Order,454.28,debit,Food & Dining
2024-04-14,Uber Ride,531.29,debit,Transportation
2024-04-15,Uber Ride,361.08,debit,Transportation
2024-04-15,BookMyShow Tickets,1195.42,debit,Entertainment
2024-04-15,Stock Vesting Credit,40483.26,credit,Income
2024-04-15,BigBasket Groceries,1255.03,debit,Groceries
2024-04-15,Amazon Purchase,2433.52,debit,Shopping
2024-04-16,Netflix Subscription,516.36,debit,Subscriptions
2024-04-16,Tech Gadget Purchase,23301.57,debit,Shopping
2024-04-16,Bonus Credit,46324.93,credit,Income
2024-04-17,Interest Credit,2438.97,credit,Income
2024-04-17,Zomato Food Delivery,623.07,debit,Food & Dining
2024-04-17,Meesho Order,572.17,debit,Shopping
2024-04-17,Blinkit Grocery Delivery,418.06,debit,Groceries
2024-04-17,Rental Income,22141.63,credit,Income
2024-04-18,Ola Cab,208.18,debit,Transportation
2024-04-19,Transfer Received,29573.43,credit,Income
2024-04-20,Transfer Received,47241.73,credit,Income
2024-04-20,Myntra Fashion,2816.48,debit,Shopping
2024-04-21,Blinkit Grocery Delivery,722.7,debit,Groceries
2024-04-21,Spotify Premium,119.0,debit,Subscriptions
2024-04-23,MacBook Accessories,10051.05,debit,Shopping
2024-04-23,WeWork Cafe,487.98,debit,Food & Dining
2024-04-24,Zomato Food Delivery,752.68,debit,Food & Dining
2024-04-25,DMart Purchase,539.26,debit,Groceries
2024-04-25,Reliance Fresh,1490.53,debit,Groceries
2024-04-25,Amazon Prime,363.63,debit,Subscriptions
2024-04-26,AWS Bill,7728.33,debit,Utilities
2024-04-26,Swiggy Order,600.31,debit,Food & Dining
2024-04-27,Flipkart Order,4675.74,debit,Shopping
2024-04-27,Tech Gadget Purchase,16478.81,debit,Shopping
2024-04-29,Swiggy Order,722.48,debit,Food & Dining
2024-04-29,MacBook Accessories,5678.85,debit,Shopping
2024-04-30,WeWork Cafe,337.13,debit,Food & Dining
2024-05-01,UPI Received,11575.66,credit,Income
2024-05-01,AWS Bill,9027.02,debit,Utilities
2024-05-02,Slack Pro,875.0,debit,Subscriptions
2024-05-02,DigitalOcean,4947.8,debit,Utilities
2024-05-02,GitHub Copilot,837.0,debit,Subscriptions
2024-05-02,Ola Cab,266.12,debit,Transportation
2024-05-03,Swiggy Order,314.28,debit,Food & Dining
2024-05-03,Zomato Food Delivery,820.13,debit,Food & Dining
2024-05-04,WeWork Cafe,412.95,debit,Food & Dining
2024-05-04,Myntra Fashion,2391.39,debit,Shopping
2024-05-04,Ola Cab,109.69,debit,Transportation
2024-05-04,GitHub Copilot,837.0,debit,Subscriptions
2024-05-05,Standing Desk,8045.53,debit,Shopping
2024-05-05,More Supermarket,228.18,debit,Groceries
2024-05-05,Salary Credit ESOP,183156.96,credit,Income
2024-05-05,Uber Ride,311.6,debit,Transportation
2024-05-05,Slack Pro,875.0,debit,Subscriptions
2024-05-05,Amazon Prime,962.63,debit,Subscriptions
2024-05-06,DigitalOcean,4784.31,debit,Utilities
2024-05-06,Freelance Consulting,58421.73,credit,Income
2024-05-06,Rapido Bike Taxi,90.78,debit,Transportation
2024-05-07,Zomato Food Delivery,487.76,debit,Food & Dining
2024-05-08,Cult.fit Membership,2285.4,debit,Healthcare
2024-05-08,Amazon Purchase,5441.23,debit,Shopping
2024-05-10,Rapido Bike Taxi,151.75,debit,Transportation
2024-05-12,Standing Desk,24635.62,debit,Shopping
2024-05-13,Uber Ride,531.09,debit,Transportation
2024-05-13,DigitalOcean,4295.54,debit,Utilities
2024-05-13,Starbucks Coffee,432.49,debit,Food & Dining
2024-05-14,Figma Subscription,1250.0,debit,Subscriptions
2024-05-14,Uber Ride,515.18,debit,Transportation
2024-05-14,Zomato Food Delivery,814.32,debit,Food & Dining
2024-05-15,Ola Cab,311.44,debit,Transportation
2024-05-15,Standing Desk,12972.21,debit,Shopping
2024-05-16,Amazon Purchase,6986.42,debit,Shopping
2024-05-16,Standing Desk,24058.26,debit,Shopping
2024-05-16,DMart Purchase,371.8,debit,Groceries
2024-05-17,Standing Desk,5125.3,debit,Shopping
2024-05-18,Ajio Clothing,2474.55,debit,Shopping
2024-05-18,Swiggy Order,866.85,debit,Food & Dining
2024-05-18,AWS Bill,11874.92,debit,Utilities
2024-05-18,Reliance Fresh,1416.42,debit,Groceries
2024-05-19,DMart Purchase,3342.58,debit,Groceries
2024-05-19,Reliance Fresh,1212.28,debit,Groceries
2024-05-20,DMart Purchase,2933.56,debit,Groceries
2024-05-20,Zomato Food Delivery,207.35,debit,Food & Dining
2024-05-21,Ola Cab,438.54,debit,Transportation
2024-05-21,Myntra Fashion,967.05,debit,Shopping
2024-05-22,Ajio Clothing,1712.76,debit,Shopping
2024-05-24,Uber Ride,84.77,debit,Transportation
2024-05-24,Meesho Order,235.92,debit,Shopping
2024-05-24,Dunzo Quick Commerce,1982.04,debit,Groceries
2024-05-25,Dunzo Quick Commerce,849.29,debit,Groceries
2024-05-25,Slack Pro,875.0,debit,Subscriptions
2024-05-25,MacBook Accessories,13354.66,debit,Shopping
2024-05-25,Freelance Consulting,16024.38,credit,Income
2024-05-25,Flipkart Order,3251.63,debit,Shopping
2024-05-26,GitHub Copilot,837.0,debit,Subscriptions
2024-05-27,Swiggy Instamart,1398.39,debit,Groceries
2024-05-27,GitHub Copilot,837.0,debit,Subscriptions
2024-05-27,BookMyShow Tickets,318.34,debit,Entertainment
2024-05-28,Amazon Prime,262.95,debit,Subscriptions
2024-05-28,Cult.fit Membership,2586.43,debit,Healthcare
2024-05-30,Salary Credit ESOP,145307.46,credit,Income
2024-05-30,Reliance Fresh,528.52,debit,Groceries
2024-05-30,Amazon Purchase,7629.44,debit,Shopping
2024-05-30,Cult.fit Membership,2130.74,debit,Healthcare
2024-05-31,BookMyShow Tickets,968.04,debit,Entertainment
2024-06-01,Slack Pro,875.0,debit,Subscriptions
2024-06-01,Amazon Prime,945.39,debit,Subscriptions
2024-06-01,UPI Received,10352.89,credit,Income
2024-06-02,Stock Vesting Credit,21978.25,credit,Income
2024-06-02,Cashback Credit,359.74,credit,Income
2024-06-02,Swiggy Instamart,571.29,debit,Groceries
2024-06-04,Swiggy Order,350.49,debit,Food & Dining
2024-06-05,Swiggy Instamart,667.79,debit,Groceries
2024-06-05,Ola Cab,398.13,debit,Transportation
2024-06-06,Uber Ride,112.91,debit,Transportation
2024-06-06,Blinkit Grocery Delivery,624.59,debit,Groceries
2024-06-08,Stock Vesting Credit,39242.81,credit,Income
2024-06-09,Flipkart Order,2423.97,debit,Shopping
2024-06-09,Refund Credit,3051.52,credit,Income
2024-06-09,Amazon Purchase,7369.49,debit,Shopping
2024-06-10,Standing Desk,20547.78,debit,Shopping
2024-06-10,Amazon Purchase,7114.22,debit,Shopping
2024-06-10,Flipkart Order,1321.66,debit,Shopping
2024-06-11,GitHub Copilot,837.0,debit,Subscriptions
2024-06-12,DMart Purchase,3036.57,debit,Groceries
2024-06-12,Ajio Clothing,1750.29,debit,Shopping
2024-06-13,Netflix Subscription,323.37,debit,Subscriptions
2024-06-14,Hotstar Subscription,722.21,debit,Subscriptions
2024-06-14,Stock Vesting Credit,28425.55,credit,Income
2024-06-14,GitHub Copilot,837.0,debit,Subscriptions
2024-06-15,Ajio Clothing,1962.47,debit,Shopping
2024-06-15,Cashback Credit,477.16,credit,Income
2024-06-16,BigBasket Groceries,857.01,debit,Groceries
2024-06-16,Starbucks Coffee,510.55,debit,Food & Dining
2024-06-16,Transfer Received,12786.01,credit,Income
2024-06-17,Swiggy Instamart,544.24,debit,Groceries
2024-06-17,Netflix Subscription,216.43,debit,Subscriptions
2024-06-17,Standing Desk,16721.95,debit,Shopping
2024-06-19,Refund Credit,3457.88,credit,Income
2024-06-19,Interest Credit,1416.43,credit,Income
2024-06-20,Transfer Received,43663.48,credit,Income
2024-06-20,Starbucks Coffee,478.62,debit,Food & Dining
2024-06-21,Meesho Order,1134.14,debit,Shopping
2024-06-22,Salary Credit ESOP,104155.52,credit,Income
2024-06-22,Uber Ride,301.68,debit,Transportation
2024-06-23,Hotstar Subscription,473.85,debit,Subscriptions
2024-06-23,Interest Credit,1637.88,credit,Income
2024-06-24,Slack Pro,875.0,debit,Subscriptions
2024-06-24,AWS Bill,8939.02,debit,Utilities
2024-06-24,YouTube Premium,139.0,debit,Subscriptions
2024-06-25,Swiggy Order,349.14,debit,Food & Dining
2024-06-26,Amazon Purchase,4368.07,debit,Shopping
2024-06-26,BookMyShow Tickets,1164.51,debit,Entertainment
2024-06-26,Reliance Fresh,1351.06,debit,Groceries
2024-06-27,GitHub Copilot,837.0,debit,Subscriptions
2024-06-27,Swiggy Instamart,747.26,debit,Groceries
2024-06-28,Cult.fit Membership,1681.01,debit,Healthcare
2024-06-28,Meesho Order,1930.57,debit,Shopping
2024-06-28,WeWork Cafe,151.3,debit,Food & Dining
2024-06-29,Cashback Credit,256.51,credit,Income
2024-06-29,Hotstar Subscription,572.5,debit,Subscriptions
2024-06-29,Dunzo Quick Commerce,2410.65,debit,Groceries
2024-06-30,Dividend Credit,13421.42,credit,Income
2024-06-30,Ajio Clothing,888.0,debit,Shopping
2024-07-01,Figma Subscription,1250.0,debit,Subscriptions
2024-07-01,Figma Subscription,1250.0,debit,Subscriptions
2024-07-02,Amazon Prime,944.57,debit,Subscriptions
2024-07-02,Myntra Fashion,2461.67,debit,Shopping
2024-07-02,Interest Credit,2963.13,credit,Income
2024-07-03,Cashback Credit,57.24,credit,Income
2024-07-03,WeWork Cafe,155.38,debit,Food & Dining
2024-07-03,Ola Cab,317.76,debit,Transportation
2024-07-04,Swiggy Order,116.52,debit,Food & Dining
2024-07-05,Hotstar Subscription,745.68,debit,Subscriptions
2024-07-06,Swiggy Instamart,499.34,debit,Groceries
2024-07-06,DigitalOcean,1898.28,debit,Utilities
2024-07-07,More Supermarket,1572.51,debit,Groceries
2024-07-07,DigitalOcean,3888.28,debit,Utilities
2024-07-08,Blinkit Grocery Delivery,2753.32,debit,Groceries
2024-07-09,Starbucks Coffee,608.56,debit,Food & Dining
2024-07-09,More Supermarket,186.24,debit,Groceries
2024-07-10,DigitalOcean,208.13,debit,Utilities
2024-07-10,Figma Subscription,1250.0,debit,Subscriptions
2024-07-10,AWS Bill,3582.77,debit,Utilities
2024-07-10,DigitalOcean,3565.6,debit,Utilities
2024-07-11,Standing Desk,9835.3,debit,Shopping
2024-07-12,Myntra Fashion,3346.95,debit,Shopping
2024-07-12,MacBook Accessories,1577.23,debit,Shopping
2024-07-14,Myntra Fashion,1210.92,debit,Shopping
2024-07-14,More Supermarket,812.65,debit,Groceries
2024-07-15,Myntra Fashion,1916.29,debit,Shopping
2024-07-16,AWS Bill,3388.23,debit,Utilities
2024-07-16,Swiggy Instamart,508.13,debit,Groceries
2024-07-17,Myntra Fashion,1729.53,debit,Shopping
2024-07-17,Hotstar Subscription,291.15,debit,Subscriptions
2024-07-18,Standing Desk,22608.61,debit,Shopping
2024-07-18,Salary Credit ESOP,178984.76,credit,Income
2024-07-18,Ajio Clothing,3363.44,debit,Shopping
2024-07-20,BookMyShow Tickets,573.26,debit,Entertainment
2024-07-20,DMart Purchase,1568.05,debit,Groceries
2024-07-21,DMart Purchase,285.73,debit,Groceries
2024-07-21,Freelance Consulting,43260.38,credit,Income
2024-07-22,More Supermarket,1644.87,debit,Groceries
2024-07-22,WeWork Cafe,582.83,debit,Food & Dining
2024-07-23,Uber Ride,578.17,debit,Transportation
2024-07-23,Cult.fit Membership,2117.65,debit,Healthcare
2024-07-23,Swiggy Instamart,815.12,debit,Groceries
2024-07-24,Netflix Subscription,412.56,debit,Subscriptions
2024-07-24,Uber Ride,597.9,debit,Transportation
2024-07-24,More Supermarket,182.94,debit,Groceries
2024-07-25,Reliance Fresh,517.39,debit,Groceries
2024-07-26,Blinkit Grocery Delivery,583.78,debit,Groceries
2024-07-26,Amazon Purchase,6499.01,debit,Shopping
2024-07-27,DMart Purchase,288.27,debit,Groceries
2024-07-27,DigitalOcean,3471.09,debit,Utilities
2024-07-28,Refund Credit,1950.74,credit,Income
2024-07-28,Myntra Fashion,2675.1,debit,Shopping
2024-07-28,DigitalOcean,4150.01,debit,Utilities
2024-07-30,Hotstar Subscription,531.67,debit,Subscriptions
2024-07-30,Reliance Fresh,1991.45,debit,Groceries
2024-07-31,AWS Bill,988.6,debit,Utilities
2024-07-31,Spotify Premium,119.0,debit,Subscriptions
2024-07-31,Freelance Consulting,40291.08,credit,Income
2024-08-02,WeWork Cafe,177.26,debit,Food & Dining
2024-08-02,Flipkart Order,397.45,debit,Shopping
2024-08-02,Amazon Prime,556.9,debit,Subscriptions
2024-08-03,Meesho Order,520.15,debit,Shopping
2024-08-03,UPI Received,6618.91,credit,Income
2024-08-03,Zomato Food Delivery,313.32,debit,Food & Dining
2024-08-04,Refund Credit,1923.19,credit,Income
2024-08-05,Dunzo Quick Commerce,2129.66,debit,Groceries
2024-08-05,Zomato Food Delivery,632.92,debit,Food & Dining
2024-08-05,Stock Vesting Credit,34422.85,credit,Income
2024-08-06,Rental Income,17640.29,credit,Income
2024-08-06,Swiggy Order,239.32,debit,Food & Dining
2024-08-06,Rapido Bike Taxi,165.84,debit,Transportation
2024-08-06,Cashback Credit,802.99,credit,Income
2024-08-06,Netflix Subscription,500.45,debit,Subscriptions
2024-08-06,Rental Income,18772.78,credit,Income
2024-08-07,Dunzo Quick Commerce,2303.78,debit,Groceries
2024-08-07,AWS Bill,3628.17,debit,Utilities
2024-08-08,Blinkit Grocery Delivery,1584.98,debit,Groceries
2024-08-08,Rapido Bike Taxi,149.96,debit,Transportation
2024-08-10,Uber Ride,116.23,debit,Transportation
2024-08-10,Slack Pro,875.0,debit,Subscriptions
2024-08-10,Standing Desk,14651.38,debit,Shopping
2024-08-11,UPI Received,4543.26,credit,Income
2024-08-12,Zomato Food Delivery,362.17,debit,Food & Dining
2024-08-13,Slack Pro,875.0,debit,Subscriptions
2024-08-14,Figma Subscription,1250.0,debit,Subscriptions
2024-08-14,Cashback Credit,962.25,credit,Income
2024-08-14,DMart Purchase,1952.68,debit,Groceries
2024-08-15,Rapido Bike Taxi,75.04,debit,Transportation
2024-08-15,Ajio Clothing,997.2,debit,Shopping
2024-08-16,DigitalOcean,1829.37,debit,Utilities
2024-08-17,Interest Credit,2220.83,credit,Income
2024-08-20,Reliance Fresh,1129.21,debit,Groceries
2024-08-20,Myntra Fashion,757.9,debit,Shopping
2024-08-20,More Supermarket,266.89,debit,Groceries
2024-08-21,Tech Gadget Purchase,6313.66,debit,Shopping
2024-08-21,Zomato Food Delivery,175.22,debit,Food & Dining
2024-08-22,Starbucks Coffee,611.87,debit,Food & Dining
2024-08-22,Standing Desk,23151.36,debit,Shopping
2024-08-22,Tech Gadget Purchase,14793.47,debit,Shopping
2024-08-25,Meesho Order,740.25,debit,Shopping
2024-08-25,Hotstar Subscription,869.38,debit,Subscriptions
2024-08-25,DigitalOcean,4720.06,debit,Utilities
2024-08-25,Cult.fit Membership,1093.18,debit,Healthcare
2024-08-27,Blinkit Grocery Delivery,605.05,debit,Groceries
2024-08-27,Uber Ride,298.78,debit,Transportation
2024-08-27,Transfer Received,19812.68,credit,Income
2024-08-27,Bonus Credit,10915.48,credit,Income
2024-08-29,MacBook Accessories,6520.96,debit,Shopping
2024-08-30,Dividend Credit,6628.12,credit,Income
2024-08-30,MacBook Accessories,8946.33,debit,Shopping
2024-08-30,BigBasket Groceries,662.67,debit,Groceries
2024-08-31,DigitalOcean,4857.48,debit,Utilities
2024-08-31,Flipkart Order,5695.33,debit,Shopping
2024-08-31,Myntra Fashion,2097.15,debit,Shopping
2024-09-01,Cult.fit Membership,1003.2,debit,Healthcare
2024-09-01,Dividend Credit,2017.08,credit,Income
2024-09-01,Netflix Subscription,640.84,debit,Subscriptions
2024-09-01,Myntra Fashion,1428.74,debit,Shopping
2024-09-01,Blinkit Grocery Delivery,965.72,debit,Groceries
2024-09-02,Dividend Credit,5605.77,credit,Income
2024-09-03,Meesho Order,992.26,debit,Shopping
2024-09-03,GitHub Copilot,837.0,debit,Subscriptions
2024-09-03,More Supermarket,1220.36,debit,Groceries
2024-09-04,Slack Pro,875.0,debit,Subscriptions
2024-09-05,Rental Income,6619.29,credit,Income
2024-09-05,YouTube Premium,139.0,debit,Subscriptions
2024-09-05,MacBook Accessories,3671.14,debit,Shopping
2024-09-06,BookMyShow Tickets,1060.48,debit,Entertainment
2024-09-07,Blinkit Grocery Delivery,1211.95,debit,Groceries
2024-09-09,Blinkit Grocery Delivery,2046.6,debit,Groceries
2024-09-09,More Supermarket,565.29,debit,Groceries
2024-09-09,Meesho Order,459.29,debit,Shopping
2024-09-09,Interest Credit,1881.06,credit,Income
2024-09-10,Swiggy Instamart,1160.5,debit,Groceries
2024-09-11,Interest Credit,2813.02,credit,Income
2024-09-11,Spotify Premium,119.0,debit,Subscriptions
2024-09-11,Hotstar Subscription,656.14,debit,Subscriptions
2024-09-11,Dunzo Quick Commerce,1581.57,debit,Groceries
2024-09-11,Netflix Subscription,454.88,debit,Subscriptions
2024-09-12,BigBasket Groceries,2167.39,debit,Groceries
2024-09-13,More Supermarket,720.82,debit,Groceries
2024-09-13,Hotstar Subscription,238.16,debit,Subscriptions
2024-09-14,GitHub Copilot,837.0,debit,Subscriptions
2024-09-14,Cashback Credit,868.28,credit,Income
2024-09-14,Ajio Clothing,435.49,debit,Shopping
2024-09-15,BigBasket Groceries,2926.86,debit,Groceries
2024-09-15,Hotstar Subscription,410.74,debit,Subscriptions
2024-09-16,Rental Income,9592.0,credit,Income
2024-09-16,BookMyShow Tickets,1263.11,debit,Entertainment
2024-09-17,AWS Bill,4491.02,debit,Utilities
2024-09-17,Zomato Food Delivery,169.66,debit,Food & Dining
2024-09-17,Standing Desk,22331.09,debit,Shopping
2024-09-17,Blinkit Grocery Delivery,442.58,debit,Groceries
2024-09-18,Reliance Fresh,1791.84,debit,Groceries
2024-09-18,Interest Credit,1416.13,credit,Income
2024-09-18,Ola Cab,331.75,debit,Transportation
2024-09-19,Amazon Prime,686.93,debit,Subscriptions
2024-09-19,Freelance Consulting,42859.15,credit,Income
2024-09-19,Netflix Subscription,281.13,debit,Subscriptions
2024-09-20,WeWork Cafe,598.97,debit,Food & Dining
2024-09-20,Stock Vesting Credit,30231.96,credit,Income
2024-09-21,Swiggy Instamart,1427.08,debit,Groceries
2024-09-21,DMart Purchase,1881.86,debit,Groceries
2024-09-21,Ajio Clothing,1887.62,debit,Shopping
2024-09-21,DigitalOcean,2716.44,debit,Utilities
2024-09-22,Netflix Subscription,438.88,debit,Subscriptions
2024-09-22,Netflix Subscription,281.3,debit,Subscriptions
2024-09-22,Cult.fit Membership,1429.84,debit,Healthcare
2024-09-23,UPI Received,5088.89,credit,Income
2024-09-24,MacBook Accessories,11688.65,debit,Shopping
2024-09-24,Dunzo Quick Commerce,1194.16,debit,Groceries
2024-09-25,Ola Cab,167.71,debit,Transportation
2024-09-26,Amazon Prime,742.04,debit,Subscriptions
2024-09-26,Tech Gadget Purchase,18686.96,debit,Shopping
2024-09-26,Swiggy Order,228.6,debit,Food & Dining
2024-09-27,Uber Ride,120.37,debit,Transportation
2024-09-27,Transfer Received,3490.21,credit,Income
2024-09-27,Standing Desk,9145.06,debit,Shopping
2024-09-27,DigitalOcean,4392.89,debit,Utilities
2024-09-30,Dunzo Quick Commerce,1604.69,debit,Groceries
2024-10-01,Slack Pro,875.0,debit,Subscriptions
2024-10-03,Interest Credit,2757.58,credit,Income
2024-10-04,Swiggy Instamart,1458.38,debit,Groceries
2024-10-04,Swiggy Instamart,319.08,debit,Groceries
2024-10-04,Stock Vesting Credit,35271.16,credit,Income
2024-10-05,Blinkit Grocery Delivery,1949.42,debit,Groceries
2024-10-05,Ajio Clothing,2399.21,debit,Shopping
2024-10-05,Swiggy Order,803.76,debit,Food & Dining
2024-10-06,Blinkit Grocery Delivery,2867.75,debit,Groceries
2024-10-07,Rental Income,15244.73,credit,Income
2024-10-08,Tech Gadget Purchase,11891.65,debit,Shopping
2024-10-08,Starbucks Coffee,402.84,debit,Food & Dining
2024-10-09,YouTube Premium,139.0,debit,Subscriptions
2024-10-10,Reliance Fresh,1317.94,debit,Groceries
2024-10-11,Cult.fit Membership,939.04,debit,Healthcare
2024-10-11,GitHub Copilot,837.0,debit,Subscriptions
2024-10-11,Stock Vesting Credit,30585.44,credit,Income
2024-10-12,MacBook Accessories,1818.53,debit,Shopping
2024-10-13,Zomato Food Delivery,394.78,debit,Food & Dining
2024-10-13,GitHub Copilot,837.0,debit,Subscriptions
2024-10-14,Ajio Clothing,3096.51,debit,Shopping
2024-10-14,Amazon Purchase,1144.79,debit,Shopping
2024-10-14,Netflix Subscription,251.33,debit,Subscriptions
2024-10-15,Dunzo Quick Commerce,2092.95,debit,Groceries
2024-10-16,Cult.fit Membership,1753.76,debit,Healthcare
2024-10-17,More Supermarket,932.71,debit,Groceries
2024-10-17,Figma Subscription,1250.0,debit,Subscriptions
2024-10-18,Hotstar Subscription,638.29,debit,Subscriptions
2024-10-18,Amazon Purchase,4890.1,debit,Shopping
2024-10-18,Slack Pro,875.0,debit,Subscriptions
2024-10-18,Zomato Food Delivery,163.68,debit,Food & Dining
2024-10-19,YouTube Premium,139.0,debit,Subscriptions
2024-10-19,Cult.fit Membership,1880.33,debit,Healthcare
2024-10-21,BigBasket Groceries,3716.74,debit,Groceries
2024-10-22,Hotstar Subscription,713.64,debit,Subscriptions
2024-10-22,Figma Subscription,1250.0,debit,Subscriptions
2024-10-22,Figma Subscription,1250.0,debit,Subscriptions
2024-10-23,Spotify Premium,119.0,debit,Subscriptions
2024-10-24,Dunzo Quick Commerce,1971.44,debit,Groceries
2024-10-24,Tech Gadget Purchase,18524.67,debit,Shopping
2024-10-25,BigBasket Groceries,583.68,debit,Groceries
2024-10-25,Meesho Order,1921.42,debit,Shopping
2024-10-26,More Supermarket,174.06,debit,Groceries
2024-10-26,Starbucks Coffee,333.28,debit,Food & Dining
2024-10-27,Uber Ride,556.43,debit,Transportation
2024-10-28,Cashback Credit,381.49,credit,Income
2024-10-29,Ajio Clothing,1132.21,debit,Shopping
2024-10-29,DigitalOcean,2625.26,debit,Utilities
2024-10-29,Cashback Credit,399.82,credit,Income
2024-10-29,Figma Subscription,1250.0,debit,Subscriptions
2024-10-29,Figma Subscription,1250.0,debit,Subscriptions
2024-10-30,Rapido Bike Taxi,153.88,debit,Transportation
2024-10-31,Starbucks Coffee,578.5,debit,Food & Dining
2024-10-31,GitHub Copilot,837.0,debit,Subscriptions
2024-10-31,Slack Pro,875.0,debit,Subscriptions
2024-10-31,Myntra Fashion,1523.26,debit,Shopping
2024-11-02,Starbucks Coffee,370.59,debit,Food & Dining
2024-11-02,DigitalOcean,4127.65,debit,Utilities
2024-11-02,Starbucks Coffee,673.63,debit,Food & Dining
2024-11-02,Interest Credit,2787.69,credit,Income
2024-11-03,Spotify Premium,119.0,debit,Subscriptions
2024-11-03,DigitalOcean,1363.91,debit,Utilities
2024-11-03,Ajio Clothing,3157.79,debit,Shopping
2024-11-03,Standing Desk,20164.99,debit,Shopping
2024-11-04,Ajio Clothing,2948.89,debit,Shopping
2024-11-04,Tech Gadget Purchase,4129.04,debit,Shopping
2024-11-05,Spotify Premium,119.0,debit,Subscriptions
2024-11-05,YouTube Premium,139.0,debit,Subscriptions
2024-11-06,Spotify Premium,119.0,debit,Subscriptions
2024-11-06,Meesho Order,1930.79,debit,Shopping
2024-11-07,Spotify Premium,119.0,debit,Subscriptions
2024-11-08,Rapido Bike Taxi,70.6,debit,Transportation
2024-11-08,Spotify Premium,119.0,debit,Subscriptions
2024-11-08,Tech Gadget Purchase,28406.96,debit,Shopping
2024-11-09,Blinkit Grocery Delivery,2025.58,debit,Groceries
2024-11-09,Spotify Premium,119.0,debit,Subscriptions
2024-11-11,Amazon Prime,965.29,debit,Subscriptions
2024-11-11,Rapido Bike Taxi,177.63,debit,Transportation
2024-11-11,Reliance Fresh,1344.05,debit,Groceries
2024-11-11,GitHub Copilot,837.0,debit,Subscriptions
2024-11-12,AWS Bill,12003.91,debit,Utilities
2024-11-12,Swiggy Order,563.43,debit,Food & Dining
2024-11-12,Cult.fit Membership,923.63,debit,Healthcare
2024-11-14,DigitalOcean,2870.43,debit,Utilities
2024-11-15,Hotstar Subscription,676.31,debit,Subscriptions
2024-11-15,Interest Credit,904.11,credit,Income
2024-11-16,Amazon Prime,441.93,debit,Subscriptions
2024-11-17,Figma Subscription,1250.0,debit,Subscriptions
2024-11-17,Meesho Order,1361.53,debit,Shopping
2024-11-17,Slack Pro,875.0,debit,Subscriptions
2024-11-19,Cult.fit Membership,1428.69,debit,Healthcare
2024-11-19,More Supermarket,588.1,debit,Groceries
2024-11-20,Uber Ride,307.61,debit,Transportation
2024-11-20,BigBasket Groceries,3212.76,debit,Groceries
2024-11-20,Slack Pro,875.0,debit,Subscriptions
2024-11-21,Uber Ride,481.9,debit,Transportation
2024-11-21,Figma Subscription,1250.0,debit,Subscriptions
2024-11-22,Spotify Premium,119.0,debit,Subscriptions
2024-11-22,MacBook Accessories,6885.49,debit,Shopping
2024-11-24,Netflix Subscription,428.65,debit,Subscriptions
2024-11-24,Meesho Order,645.06,debit,Shopping
2024-11-24,Myntra Fashion,542.48,debit,Shopping
2024-11-26,Tech Gadget Purchase,10196.61,debit,Shopping
